"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20144",2776285,3,0,"1","100","D","13","D",100,"D"
"20144",2776285,4,0,"1","150","D","13","D",10,"D"
"20144",2776315,1,0,"1","150","D","13","D",60,"D"
"20144",2776315,2,0,"2","170","D","09","D",30,"D"
"20144",2776325,9,0,"1","170","D","11","D",1,"D"
"20144",2776335,3,0,"1","160","D","09","D",50,"D"
"20144",2776425,5,0,"1","150","D","13","D",100,"D"
"20144",2776495,2,0,"1","150","D","13","D",200,"D"
"20144",2776645,7,0,"1","170","D","10","D",400,"D"
"20144",2776645,8,0,"1","160","D","09","D",25,"D"
"20144",2776645,9,0,"1","160","D","10","D",25,"D"
"20144",2776645,10,0,"1","160","D","11","D",25,"D"
"20144",2776875,5,0,"1","150","D","13","D",300,"D"
"20144",2776875,6,0,"1","150","D","11","D",100,"D"
"20144",2776885,2,0,"1","170","D","11","D",800,"D"
"20144",2776895,4,0,"1","150","D","13","D",150,"D"
"20144",2776915,1,0,"1","170","D","10","D",1000,"D"
"20144",2776915,2,0,"1","170","D","11","D",690,"D"
"20144",2776915,3,0,"1","170","D","09","D",200,"D"
"20144",2776915,4,0,"2","170","D","09","D",1000,"D"
"20144",2776955,5,0,"1","170","D","09","D",200,"D"
"20144",2776955,6,0,"1","150","D","13","D",500,"D"
"20144",2776955,7,0,"2","130","D","09","D",50,"D"
"20144",2776985,3,0,"1","100","D","13","D",100,"D"
"20144",2776985,4,0,"1","150","D","13","D",100,"D"
"20144",2777015,13,0,"1","160","D","13","D",23,"D"
"20144",2777025,2,0,"1","150","D","09","D",54,"D"
"20144",2777025,3,0,"1","150","D","10","D",54,"D"
"20144",2777095,2,0,"1","160","D","09","D",25,"D"
"20144",2777095,3,0,"1","160","D","11","D",38,"D"
"20144",2777115,1,0,"1","160","D","11","D",31,"D"
"20144",2777145,1,0,"1","150","D","13","D",650,"D"
"20144",2777145,2,0,"1","150","D","11","D",150,"D"
"20144",2777155,3,0,"1","170","D","09","D",130,"D"
"20144",2777155,4,0,"1","170","D","10","D",25,"D"
"20144",2777155,5,0,"1","170","D","11","D",25,"D"
"20144",2777155,6,0,"1","150","D","13","D",40,"D"
"20144",2777155,7,0,"1","160","D","11","D",58,"D"
"20144",2777255,4,0,"1","150","D","13","D",10,"D"
"20144",2777425,1,0,"1","150","D","13","D",200,"D"
"20144",2777425,2,0,"1","160","D","13","D",100,"D"
"20144",2777425,3,0,"1","160","D","13","D",200,"D"
"20144",2777455,8,0,"1","170","D","11","D",50,"D"
"20144",2777505,3,0,"1","150","D","13","D",250,"D"
"20144",2777595,3,0,"1","170","D","13","D",75,"D"
"20144",2777595,4,0,"2","170","D","09","D",500,"D"
"20144",2777675,4,0,"1","150","D","13","D",120,"D"
"20144",2777695,2,0,"1","150","D","13","D",40,"D"
"20144",2777695,3,0,"1","160","D","13","D",30,"D"
"20144",2777695,4,0,"2","160","D","09","D",50,"D"
"20144",2777725,2,0,"1","150","D","13","D",30,"D"
"20144",2777725,3,0,"1","150","D","13","D",30,"D"
"20144",2777815,9,0,"1","170","D","11","D",50,"D"
"20144",2777815,10,0,"1","150","D","13","D",450,"D"
"20144",2777935,5,0,"1","160","D","09","D",150,"D"
"20144",2778025,1,0,"1","150","D","13","D",40,"D"
"20144",2778035,2,0,"1","150","D","13","D",30,"D"
"20144",2778035,3,0,"1","140","D","11","D",150,"D"
"20144",2778045,2,0,"1","150","D","13","D",180,"D"
"20144",2778085,1,0,"1","170","D","10","D",1000,"D"
"20144",2778085,2,0,"1","170","D","11","D",500,"D"
"20144",2778085,3,0,"1","170","D","09","D",100,"D"
"20144",2778085,4,0,"1","150","D","13","D",225,"D"
"20144",2778095,8,0,"1","150","D","11","D",20000,"D"
"20144",2778095,9,0,"1","160","D","11","D",100,"D"
"20144",2778165,1,0,"1","150","D","13","D",207,"F"
"20144",2778325,6,0,"1","170","D","13","D",300,"D"
"20144",2778325,7,0,"1","150","D","13","D",120,"D"
"20144",2778335,2,0,"1","170","D","13","D",10,"D"
"20144",2778365,3,0,"1","150","D","13","D",20,"D"
"20144",2778405,5,0,"2","130","D","09","D",25,"D"
"20144",2778415,4,0,"1","160","D","09","D",350,"D"
"20144",2778415,5,0,"1","160","D","10","D",55,"D"
"20144",2778415,6,0,"1","160","D","11","D",460,"D"
"20144",2778475,3,0,"1","150","D","13","D",30,"D"
"20144",2778495,3,0,"1","160","D","11","D",200,"D"
"20144",2778555,2,0,"1","150","D","09","D",875,"D"
"20144",2778555,3,0,"1","150","D","10","D",700,"D"
"20144",2778555,4,0,"1","150","D","11","D",1000,"D"
"20144",2778595,7,0,"1","170","D","11","D",200,"D"
"20144",2778675,6,0,"1","150","D","09","D",200,"D"
"20144",2778675,7,0,"1","160","D","11","D",122,"D"
"20144",2778915,2,0,"1","110","D","13","D",332,"D"
"20144",2779005,10,0,"1","170","D","11","D",60,"D"
"20144",2779005,11,0,"1","160","D","11","D",110,"D"
"20144",2779015,2,0,"1","170","D","13","D",5,"D"
"20144",2779015,3,0,"1","140","D","09","D",10,"D"
"20144",2779115,1,0,"1","170","D","13","D",10,"D"
"20144",2779115,2,0,"1","160","D","13","D",5,"D"
"20144",2779125,6,0,"1","170","D","10","D",1000,"D"
"20144",2779125,7,0,"1","170","D","09","D",100,"D"
"20144",2779125,8,0,"1","160","D","10","D",25,"D"
"20144",2779125,9,0,"2","170","D","09","D",150,"D"
"20144",2779135,6,0,"1","160","D","13","D",20,"D"
"20144",2779195,10,0,"1","150","D","13","D",5,"D"
"20144",2779195,11,0,"1","160","D","13","D",19,"D"
"20144",2779215,1,0,"1","150","D","13","D",55,"D"
"20144",2779215,2,0,"2","160","D","09","D",50,"D"
"20144",2779295,12,0,"1","150","D","09","D",50,"D"
"20144",2779295,13,0,"1","150","D","10","D",60,"D"
"20144",2779295,14,0,"1","150","D","11","D",40,"D"
"20144",2779295,15,0,"1","160","D","09","D",93,"D"
"20144",2779295,16,0,"1","160","D","10","D",260,"D"
"20144",2779295,17,0,"1","160","D","11","D",375,"D"
"20144",2779325,5,0,"1","150","D","13","D",110,"D"
"20144",2779365,6,0,"1","170","D","13","D",2000,"D"
"20144",2779365,7,0,"1","150","D","13","D",800,"D"
"20144",2779365,8,0,"1","160","D","13","D",300,"D"
"20144",2779385,5,0,"1","100","D","11","D",800,"D"
"20144",2779385,6,0,"1","150","D","13","D",1000,"D"
"20144",2779385,7,0,"1","150","D","09","D",2000,"D"
"20144",2779435,4,0,"1","160","D","13","D",50,"D"
"20144",2779495,3,0,"1","170","D","13","D",300,"D"
"20144",2779495,4,0,"1","150","D","13","D",207,"F"
"20144",2779615,1,0,"1","160","D","13","D",20,"D"
"20144",2779685,1,0,"1","150","D","13","D",50,"D"
"20144",2779755,11,0,"1","160","D","13","D",25,"D"
"20144",2779765,6,0,"1","170","D","09","D",30,"D"
"20144",2779765,7,0,"1","170","D","10","D",30,"D"
"20144",2779765,8,0,"1","170","D","09","D",120,"D"
"20144",2779765,9,0,"1","170","D","10","D",20,"D"
"20144",2779765,10,0,"1","160","D","09","D",75,"D"
"20144",2779765,11,0,"1","160","D","10","D",35,"D"
"20144",2779765,12,0,"1","160","D","11","D",20,"D"
"20144",2779785,4,0,"1","170","D","09","D",60,"D"
"20144",2779785,5,0,"1","170","D","10","D",50,"D"
"20144",2779785,6,0,"1","160","D","11","D",30,"D"
"20144",2779785,7,0,"1","160","D","10","D",35,"D"
"20144",2779785,8,0,"1","160","D","10","D",35,"D"
"20144",2779785,9,0,"2","170","D","09","D",50,"D"
"20144",2779795,3,0,"1","150","D","13","D",40,"D"
"20144",2779895,4,0,"1","100","D","13","D",80,"D"
"20144",2779895,5,0,"1","170","D","13","D",100,"D"
"20144",2779895,6,0,"1","150","D","13","D",30,"D"
"20144",2779915,3,0,"1","160","D","11","D",63,"D"
"20144",2779945,10,0,"1","170","D","11","D",100,"D"
"20144",2779945,11,0,"1","130","D","10","D",100,"D"
"20144",2779945,12,0,"1","140","D","10","D",75,"D"
"20144",2779945,13,0,"1","150","D","09","D",150,"D"
"20144",2779945,14,0,"1","160","D","11","D",50,"D"
"20144",2780015,4,0,"1","160","D","13","D",45,"D"
"20144",2780055,11,0,"1","160","D","13","D",20,"D"
"20144",2780115,4,0,"1","150","D","13","D",200,"D"
"20144",2780165,4,0,"1","160","D","11","D",10,"D"
"20144",2780425,1,0,"1","150","D","13","D",60,"D"
"20144",2780465,3,0,"1","100","D","09","D",1000,"D"
"20144",2780465,4,0,"1","150","D","13","D",1500,"D"
"20144",2780515,10,0,"1","150","D","09","D",147,"D"
"20144",2780515,11,0,"1","150","D","10","D",125,"D"
"20144",2780515,12,0,"1","150","D","11","D",143,"D"
"20144",2780525,1,0,"1","150","D","13","D",600,"D"
"20144",2780595,6,0,"1","160","D","11","D",50,"D"
"20144",2780615,2,0,"1","160","D","09","D",2,"D"
"20144",2780725,7,0,"2","170","D","09","D",100,"D"
"20144",2780725,8,0,"2","160","D","09","D",3,"D"
"20144",2780745,12,0,"1","150","D","13","D",850,"D"
"20144",2780745,13,0,"1","130","D","10","D",14,"D"
"20144",2780815,4,0,"1","150","D","13","D",600,"D"
"20144",2780835,4,0,"1","150","D","13","D",400,"D"
"20144",2780895,22,0,"1","170","D","11","D",20,"D"
"20144",2780895,23,0,"1","150","D","13","D",20,"D"
"20144",2781024,5,0,"1","150","D","13","D",125,"D"
"20144",2781024,6,0,"1","160","D","13","D",90,"D"
"20144",2781074,5,0,"1","170","D","13","D",3,"D"
"20144",2781074,6,0,"1","160","D","13","D",5,"D"
"20144",2781084,1,0,"1","150","D","13","D",146,"D"
"20144",2781084,2,0,"2","170","D","07","D",200,"D"
"20144",2781084,3,0,"2","150","D","07","D",300,"D"
"20144",2781104,2,0,"1","150","D","13","D",183,"F"
"20144",2781204,3,0,"1","100","D","13","D",500,"D"
"20144",2781334,15,0,"1","170","D","09","D",500,"D"
"20144",2781334,16,0,"1","150","D","13","D",300,"D"
"20144",2781384,4,0,"1","150","D","13","D",40,"D"
"20144",2781474,14,0,"1","170","D","13","D",24,"D"
"20144",2781474,15,0,"1","170","D","08","D",392,"D"
"20144",2781474,16,0,"1","170","D","09","D",38,"D"
"20144",2781474,17,0,"1","160","D","13","D",5,"D"
"20144",2781474,18,0,"1","160","D","13","D",10,"D"
"20144",2781524,2,0,"1","170","D","07","D",70,"D"
"20144",2781524,3,0,"1","150","D","13","D",1500,"D"
"20144",2781524,4,0,"1","160","D","13","D",105,"D"
"20144",2781584,3,0,"1","150","D","07","D",50,"D"
"20144",2781634,2,0,"1","170","D","07","D",40,"D"
"20144",2781634,3,0,"1","170","D","09","D",40,"D"
"20144",2781634,4,0,"1","150","D","13","D",40,"D"
"20144",2781644,2,0,"1","140","D","09","D",240,"D"
"20144",2781654,3,0,"1","150","D","13","D",100,"D"
"20144",2781674,6,0,"1","170","D","08","D",100,"D"
"20144",2781674,7,0,"1","170","D","09","D",100,"D"
"20144",2781704,2,0,"1","150","D","13","D",50,"D"
"20144",2781704,3,0,"1","160","D","13","D",15,"D"
"20144",2781844,2,0,"1","170","D","13","D",200,"D"
"20144",2781914,3,0,"1","170","D","07","D",400,"D"
"20144",2781914,4,0,"2","170","D","07","D",250,"D"
"20144",2781934,2,0,"1","150","D","13","D",10,"D"
"20144",2781954,3,0,"1","150","D","13","D",300,"D"
"20144",2781994,1,0,"1","170","D","09","D",100,"D"
"20144",2782044,6,0,"1","150","D","13","D",183,"F"
"20144",2782074,4,0,"1","150","D","13","D",160,"D"
"20144",2782084,3,0,"1","160","D","07","D",6000,"D"
"20144",2782104,4,0,"1","160","D","13","D",25,"D"
"20144",2782154,2,0,"1","130","D","13","D",10,"D"
"20144",2782164,4,0,"1","170","D","07","D",200,"D"
"20144",2782164,5,0,"1","150","D","13","D",100,"D"
"20144",2782164,6,0,"1","160","D","09","D",50,"D"
"20144",2782174,2,0,"1","150","D","13","D",10,"D"
"20144",2782174,3,0,"1","160","D","13","D",18,"D"
"20144",2782184,6,0,"1","170","D","07","D",200,"D"
"20144",2782184,7,0,"1","170","D","08","D",200,"D"
"20144",2782184,8,0,"1","170","D","09","D",300,"D"
"20144",2782204,3,0,"1","160","D","13","D",10,"D"
"20144",2782224,7,0,"1","160","D","08","D",35,"D"
"20144",2782294,2,0,"1","170","D","13","D",7,"D"
"20144",2782344,2,0,"1","150","D","13","D",150,"D"
"20144",2782524,4,0,"2","170","D","07","D",25,"D"
"20144",2782534,1,0,"1","150","D","13","D",125,"D"
"20144",2782574,4,0,"1","160","D","13","D",100,"D"
"20144",2782614,2,0,"1","150","D","13","D",200,"D"
"20144",2782694,2,0,"1","150","D","13","D",60,"D"
"20144",2782734,6,0,"1","150","D","09","D",200,"D"
"20144",2782804,9,0,"1","170","D","08","D",50,"D"
"20144",2782804,10,0,"1","160","D","08","D",50,"D"
"20144",2782854,2,0,"1","150","D","13","D",50,"D"
"20144",2782924,3,0,"1","100","D","08","D",200,"D"
"20144",2782934,4,0,"1","160","D","13","D",20,"D"
"20144",2782984,2,0,"1","150","D","13","D",220,"D"
"20144",2783024,5,0,"1","150","D","13","D",200,"D"
"20144",2783024,6,0,"1","130","D","07","D",800,"D"
"20144",2783054,8,0,"1","150","D","13","D",400,"D"
"20144",2783054,9,0,"1","160","D","09","D",300,"D"
"20144",2783084,8,0,"1","170","D","13","D",300,"D"
"20144",2783204,7,0,"1","170","D","08","D",340,"D"
"20144",2783204,8,0,"2","170","D","07","D",200,"D"
"20144",2783234,3,0,"1","160","D","13","D",300,"D"
"20144",2783254,2,0,"1","150","D","13","D",150,"D"
"20144",2783284,7,0,"1","170","D","09","D",60,"D"
"20144",2783284,8,0,"1","170","D","13","D",48,"D"
"20144",2783284,9,0,"1","150","D","07","D",2025,"D"
"20144",2783284,10,0,"1","150","D","08","D",1105,"D"
"20144",2783284,11,0,"1","150","D","09","D",400,"D"
"20144",2783294,2,0,"1","150","D","13","D",80,"D"
"20144",2783324,3,0,"1","150","D","13","D",100,"D"
"20144",2783364,6,0,"1","170","D","13","D",800,"D"
"20144",2783364,7,0,"1","150","D","13","D",9,"D"
"20144",2783374,7,0,"1","150","D","09","D",100,"D"
"20144",2783374,8,0,"1","160","D","07","D",250,"D"
"20144",2783474,7,0,"1","170","D","07","D",300,"D"
"20144",2783474,8,0,"1","170","D","08","D",500,"D"
"20144",2783474,9,0,"1","170","D","09","D",600,"D"
"20144",2783554,1,0,"1","150","D","13","D",29,"D"
"20144",2783624,3,0,"1","150","D","13","D",80,"D"
"20144",2783674,1,0,"1","170","D","09","D",10,"D"
"20144",2783674,2,0,"1","170","D","08","D",10,"D"
"20144",2783674,3,0,"1","150","D","13","D",100,"D"
"20144",2783674,4,0,"1","150","D","13","D",120,"D"
"20144",2783684,2,0,"1","150","D","13","D",20,"D"
"20144",2783704,6,0,"1","170","D","08","D",370,"D"
"20144",2783704,7,0,"1","140","D","13","D",50,"D"
"20144",2783704,8,0,"1","150","D","13","D",1289,"D"
"20144",2783734,3,0,"1","150","D","13","D",160,"D"
"20144",2783734,4,0,"1","160","D","13","D",20,"D"
"20144",2783784,3,0,"1","150","D","09","D",1000,"D"
"20144",2783784,4,0,"1","160","D","09","D",1000,"D"
"20144",2783804,3,0,"1","150","D","13","D",25,"D"
"20144",2783954,6,0,"1","150","D","07","D",10,"D"
"20144",2783954,7,0,"1","150","D","08","D",40,"D"
"20144",2783954,8,0,"1","150","D","09","D",10,"D"
"20144",2783954,9,0,"1","160","D","07","D",22,"D"
"20144",2783954,10,0,"1","160","D","07","D",25,"D"
"20144",2783954,11,0,"1","160","D","08","D",22,"D"
"20144",2783954,12,0,"1","160","D","09","D",22,"D"
"20144",2783954,13,0,"1","160","D","09","D",10,"D"
"20144",2783974,6,0,"1","170","D","09","D",2000,"D"
"20144",2783974,7,0,"2","170","D","07","D",2000,"D"
"20144",2784004,6,0,"1","100","D","13","D",400,"D"
"20144",2784024,5,0,"1","150","D","13","D",200,"D"
"20144",2784024,6,0,"1","160","D","07","D",13,"D"
"20144",2784024,7,0,"1","160","D","09","D",86,"D"
"20144",2784044,1,0,"1","150","D","08","D",250,"D"
"20144",2784134,3,0,"1","170","D","07","D",705,"D"
"20144",2784134,4,0,"1","170","D","08","D",705,"D"
"20144",2784134,5,0,"1","170","D","09","D",455,"D"
"20144",2784134,6,0,"1","150","D","13","D",1000,"D"
"20144",2784154,4,0,"1","150","D","13","D",180,"D"
"20144",2784194,1,0,"1","150","D","13","D",95,"F"
"20144",2784204,4,0,"1","100","D","07","D",60,"D"
"20144",2784204,5,0,"1","100","D","08","D",60,"D"
"20144",2784214,1,0,"1","160","D","13","D",15,"D"
"20144",2784344,1,0,"1","150","D","13","D",100,"D"
"20144",2784364,5,0,"1","170","D","13","D",150,"D"
"20144",2784364,6,0,"1","140","D","07","D",100,"D"
"20144",2784384,6,0,"1","150","D","13","D",300,"D"
"20144",2784394,2,0,"1","150","D","13","D",500,"D"
"20144",2784534,4,0,"1","170","D","09","D",500,"D"
"20144",2784564,6,0,"1","150","D","13","D",100,"D"
"20144",2784654,3,0,"1","110","D","13","D",560,"D"
"20144",2784654,4,0,"1","160","D","13","D",40,"D"
"20144",2784694,1,0,"1","150","D","13","D",100,"D"
"20144",2784734,2,0,"1","170","D","09","D",300,"D"
"20144",2784734,3,0,"1","110","D","13","D",600,"D"
"20144",2784764,5,0,"1","110","D","13","D",1700,"D"
"20144",2784764,6,0,"2","110","D","07","D",1700,"D"
"20144",2784824,6,0,"1","130","D","08","D",75,"D"
"20144",2784824,7,0,"1","160","D","13","D",10,"D"
"20144",2784834,3,0,"1","170","D","09","D",50,"D"
"20144",2784834,4,0,"1","160","D","07","D",40,"D"
"20144",2784884,7,0,"1","160","D","09","D",25,"D"
"20144",2784994,1,0,"2","160","D","07","D",117,"D"
"20144",2785014,3,0,"1","150","D","13","D",100,"D"
"20144",2785144,2,0,"1","170","D","09","D",50,"D"
"20144",2785144,3,0,"2","170","D","07","D",50,"D"
"20144",2785194,1,0,"1","150","D","13","D",50,"D"
"20144",2785234,1,0,"1","160","D","08","D",600,"D"
"20144",2785264,2,0,"1","150","D","08","D",60,"D"
"20144",2785264,3,0,"1","150","D","09","D",60,"D"
"20144",2785264,4,0,"1","160","D","09","D",100,"D"
"20144",2785264,5,0,"2","150","D","07","D",40,"D"
"20144",2785275,1,0,"1","110","D","13","D",500,"D"
"20144",2785314,2,0,"1","170","D","13","D",650,"D"
"20144",2785364,1,0,"1","100","D","13","D",150,"D"
"20144",2785374,4,0,"1","170","D","08","D",100,"D"
"20144",2785374,5,0,"1","170","D","09","D",50,"D"
"20144",2785534,12,0,"1","150","D","13","D",505,"D"
"20144",2785564,9,0,"1","150","D","13","D",200,"D"
"20144",2785634,2,0,"1","150","D","13","D",200,"D"
"20144",2785644,1,0,"1","110","D","13","D",500,"D"
"20144",2785704,3,0,"1","160","D","13","D",50,"D"
"20144",2785704,4,0,"1","150","D","13","D",200,"D"
"20144",2785704,5,0,"1","160","D","13","D",10,"D"
"20144",2785704,6,0,"1","160","D","13","D",50,"D"
"20144",2785714,5,0,"1","150","D","13","D",100,"D"
"20144",2785764,1,0,"1","150","D","13","D",50,"D"
"20144",2785764,2,0,"1","160","D","13","D",10,"D"
"20144",2785904,5,0,"1","160","D","09","D",1000,"D"
"20144",2785904,6,0,"2","160","D","07","D",1000,"D"
"20144",2785924,12,0,"1","160","D","07","D",1070,"D"
"20144",2785934,2,0,"1","170","D","13","D",125,"D"
"20144",2785934,3,0,"1","110","D","13","D",276,"D"
"20144",2786004,4,0,"1","100","D","13","D",350,"D"
"20144",2786004,5,0,"1","150","D","13","D",50,"D"
"20144",2786054,1,0,"1","150","D","13","D",100,"D"
"20144",2786124,3,0,"1","150","D","09","D",183,"F"
"20144",2786164,8,0,"1","170","D","09","D",325,"D"
"20144",2786164,9,0,"1","170","D","07","D",1000,"D"
"20144",2786164,10,0,"1","160","D","09","D",10,"D"
"20144",2786164,11,0,"1","150","D","09","D",200,"D"
"20144",2786234,4,0,"1","170","D","09","D",25,"D"
"20144",2786234,5,0,"1","170","D","07","D",50,"D"
"20144",2786244,9,0,"1","170","D","08","D",60,"D"
"20144",2786244,10,0,"1","170","D","09","D",120,"D"
"20144",2786374,2,0,"1","150","D","13","D",20,"D"
"20144",2786384,1,0,"2","160","D","07","D",10,"D"
"20144",2786564,2,0,"1","170","D","13","D",100,"D"
"20144",2786564,3,0,"1","160","D","13","D",50,"D"
"20144",2786604,2,0,"1","150","D","13","D",450,"D"
"20144",2786604,3,0,"2","170","D","07","D",60,"D"
"20144",2786614,7,0,"1","150","D","13","D",1200,"D"
"20144",2786644,7,0,"1","150","D","13","D",100,"D"
"20144",2786654,4,0,"1","150","D","13","D",100,"D"
"20144",2786684,3,0,"1","170","D","08","D",90,"D"
"20144",2786684,4,0,"1","160","D","09","D",50,"D"
"20144",2786684,5,0,"1","150","D","13","D",160,"D"
"20144",2786724,13,0,"1","160","D","07","D",100,"D"
"20144",2786724,14,0,"1","160","D","08","D",20,"D"
"20144",2786724,15,0,"2","100","D","07","D",40,"D"
"20144",2786774,3,0,"1","110","D","13","D",1395,"D"
"20144",2786784,1,0,"1","150","D","13","D",400,"D"
"20144",2786864,5,0,"1","100","D","13","D",1200,"D"
"20144",2786884,2,0,"1","170","D","13","D",200,"D"
"20144",2786884,3,0,"1","150","D","13","D",150,"D"
"20144",2786944,16,0,"1","160","D","13","D",10,"D"
"20144",2787014,1,0,"1","150","D","13","D",183,"F"
"20144",2787044,1,0,"1","150","D","13","D",20,"D"
"20144",2787094,2,0,"1","150","D","13","D",80,"D"
"20144",2787154,6,0,"1","100","D","08","D",500,"D"
"20144",2787154,7,0,"1","100","D","09","D",600,"D"
"20144",2787154,8,0,"1","100","D","07","D",500,"D"
"20144",2787154,9,0,"1","150","D","09","D",600,"D"
"20144",2787154,10,0,"1","150","D","08","D",600,"D"
"20144",2787154,11,0,"2","150","D","07","D",625,"D"
"20144",2787214,16,0,"1","150","D","13","D",120,"D"
"20144",2787284,1,0,"1","110","D","13","D",1000,"D"
"20144",2787384,5,0,"1","140","D","09","D",190,"D"
"20144",2787394,8,0,"1","170","D","09","D",500,"D"
"20144",2787394,9,0,"1","150","D","13","D",400,"D"
"20144",2787394,10,0,"2","170","D","07","D",200,"D"
"20144",2787464,2,0,"1","170","D","07","D",25,"D"
"20144",2787464,3,0,"1","170","D","13","D",25,"D"
"20144",2787474,6,0,"1","150","D","13","D",560,"D"
"20144",2787524,5,0,"1","170","D","08","D",25,"D"
"20144",2787524,6,0,"1","150","D","13","D",20,"D"
"20144",2787524,7,0,"1","160","D","13","D",15,"D"
