"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VEHICYC","VEHICYC_","VEHDISP","VEHDISP_","VDISPMO","VDISPMO_","SALEX","SALEX_","REIMBURX","REIM_URX","EXREIMBX","EXRE_MBX","LOANSTAT","LOAN_TAT","FINPAYMX","FINP_YMX","VEHICIC","VEHICIC_"
"20142",2706645,28,0,"1","110","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20142",2706895,30,0,"1","100","D","1","D","03","D",3000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20142",2706935,37,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20142",2707245,16,0,"1","110","D","1","D","05","D",2300,"F",.,"A",.,"A","2","D",.,"A","01","D"
"20142",2707615,8,0,"1","100","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20142",2707765,52,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20142",2708035,27,0,"1","100","D","4","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20142",2708295,22,0,"1","100","D","4","D","04","D",.,"A",1500,"D",.,"A","2","D",.,"A","02","D"
"20142",2708665,48,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20142",2708685,13,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20142",2708765,14,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
