"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","JALHOMQV","JALH_MQV","CIGARETX","CIGA_ETX","JCIGARQV","JCIG_RQV","JOTBACQV","JOTB_CQV","OTHTBACX","OTHT_ACX"
"20142",2789752,17,0,"1",780,"D",130,"D",.,"A",195,"D",.,"A",312,"F",.,"A",650,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2789762,51,0,"1",2210,"D",260,"D",.,"A",650,"D",.,"A",.,"A",225,"D",1950,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2789772,45,0,"1",2600,"D",455,"D",.,"A",390,"D",0,"D",.,"A",.,"A",2145,"D",960,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2789802,37,0,"1",1950,"D",520,"D",.,"A",260,"D",.,"A",.,"A",.,"A",1430,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2789832,34,0,"1",1300,"D",195,"D",.,"A",325,"D",.,"A",.,"A",.,"A",1105,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2789852,53,0,"1",650,"D",195,"D",156,"D",325,"D",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2789862,29,0,"1",2860,"D",260,"D",.,"A",390,"D",.,"A",.,"A",.,"A",2600,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2789892,39,0,"1",1300,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",1170,"D",.,"A",10,"D",130,"D",.,"A",.,"A"
"20142",2789902,51,0,"1",1417,"D",299,"D",.,"A",325,"D",.,"A",.,"A",.,"A",1118,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2789912,48,0,"1",1040,"D",0,"D",.,"A",195,"D",.,"A",.,"A",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2789932,23,0,"1",2600,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",2340,"D",180,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2789942,59,0,"1",1625,"D",780,"D",650,"D",260,"D",0,"D",.,"A",.,"A",845,"D",225,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2789952,39,0,"1",1625,"D",325,"D",.,"A",1040,"D",60,"D",.,"A",.,"A",1300,"D",240,"D",.,"A",.,"A",195,"D",15,"D"
"20142",2789962,35,0,"1",1950,"D",650,"D",.,"A",0,"D",.,"A",.,"A",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2789972,35,0,"1",1950,"D",390,"D",.,"A",195,"D",.,"A",.,"A",.,"A",1560,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790002,17,0,"1",1300,"D",176,"F",.,"A",0,"D",.,"A",.,"A",.,"A",720,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790012,48,0,"1",2600,"D",195,"D",195,"D",13,"D",45,"D",.,"A",.,"A",2405,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2790022,27,0,"1",780,"D",0,"D",.,"A",65,"D",0,"D",.,"A",.,"A",780,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2790062,44,0,"1",2756,"D",156,"D",.,"A",0,"D",0,"D",.,"A",.,"A",2600,"D",39,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2790082,30,0,"1",1950,"D",325,"D",143,"D",195,"D",.,"A",.,"A",.,"A",1625,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790132,21,0,"1",1300,"D",260,"D",.,"A",1300,"D",150,"D",.,"A",.,"A",1040,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2790152,73,0,"1",1950,"D",325,"D",.,"A",780,"D",.,"A",.,"A",.,"A",1625,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790172,26,0,"1",650,"D",0,"D",.,"A",130,"D",.,"A",.,"A",300,"D",650,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790202,20,0,"1",1040,"D",195,"D",.,"A",260,"D",.,"A",.,"A",.,"A",845,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790212,46,0,"1",1300,"D",130,"D",260,"D",65,"D",0,"D",.,"A",.,"A",1170,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2790222,23,0,"1",1625,"D",325,"D",.,"A",455,"D",.,"A",.,"A",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790272,30,0,"1",780,"D",0,"D",130,"D",260,"D",.,"A",.,"A",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790282,12,0,"1",3250,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",3250,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790292,24,0,"1",1300,"D",278,"F",.,"A",650,"D",6,"D",.,"A",.,"A",1048,"F",180,"D",75,"D",975,"D",.,"A",.,"A"
"20142",2790322,52,0,"1",195,"D",0,"D",13,"D",585,"D",.,"A",.,"A",.,"A",195,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790332,31,0,"1",1040,"D",130,"D",.,"A",0,"D",.,"A",.,"A",.,"A",910,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790342,30,0,"1",873,"F",.,"A",.,"A",528,"F",.,"A",.,"A",.,"A",720,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790372,49,0,"1",975,"D",195,"D",.,"A",520,"D",135,"D",.,"A",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2790392,22,0,"1",390,"D",39,"D",.,"A",0,"D",0,"D",.,"A",.,"A",351,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2790402,19,0,"1",390,"D",65,"D",.,"A",130,"D",90,"D",.,"A",.,"A",325,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2790412,48,0,"1",1950,"D",650,"D",.,"A",325,"D",.,"A",.,"A",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790432,30,0,"1",3120,"D",520,"D",.,"A",780,"D",.,"A",.,"A",180,"D",2600,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790462,31,0,"1",1300,"D",195,"D",.,"A",2600,"D",0,"D",.,"A",.,"A",1105,"D",0,"D",15,"D",195,"D",.,"A",.,"A"
"20142",2790502,67,0,"1",2600,"D",0,"D",1300,"D",910,"D",225,"D",.,"A",.,"A",2600,"D",360,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2790512,24,0,"1",780,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",780,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790542,19,0,"1",1300,"D",390,"D",.,"A",390,"D",.,"A",.,"A",.,"A",910,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790562,19,0,"1",1300,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",1300,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790582,32,0,"1",845,"D",130,"D",325,"D",455,"D",.,"A",.,"A",.,"A",715,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790622,32,0,"1",1625,"D",278,"F",.,"A",130,"D",.,"A",.,"A",.,"A",1048,"F",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790642,19,0,"1",1300,"D",156,"D",.,"A",0,"D",.,"A",.,"A",.,"A",1144,"D",.,"A",20,"D",260,"D",.,"A",.,"A"
"20142",2790682,28,0,"1",650,"D",65,"D",.,"A",0,"D",42,"D",.,"A",.,"A",585,"D",120,"D",13,"D",169,"D",.,"A",.,"A"
"20142",2790712,13,0,"1",975,"D",130,"D",.,"A",390,"D",.,"A",.,"A",.,"A",845,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790722,47,0,"1",1300,"D",195,"D",.,"A",975,"D",.,"A",.,"A",130,"D",1105,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790732,46,0,"1",0,"D",.,"A",.,"A",650,"D",165,"F",.,"A",.,"A",0,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20142",2790772,48,0,"1",1560,"D",260,"D",130,"D",650,"D",.,"A",.,"A",.,"A",1300,"D",.,"A",10,"D",130,"D",.,"A",.,"A"
"20142",2790812,44,0,"1",1170,"D",130,"D",.,"A",195,"D",.,"A",.,"A",.,"A",1040,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
"20142",2790822,9,0,"1",0,"D",.,"A",26,"D",26,"D",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A"
