"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","SUBEXPX","SUBEXPX_","SUBMO","SUBMO_"
"20144",2900742,26,0,"1","150","D","1","D",37,"D","08","D"
"20144",2900742,27,0,"1","150","D","1","D",37,"D","09","D"
"20144",2900742,28,0,"2","150","D","1","D",13,"D","07","D"
"20144",2900742,29,0,"2","150","D","1","D",37,"D","07","D"
"20144",2900752,41,0,"1","800","D","1","D",200,"D","13","D"
"20144",2900752,42,0,"1","610","D","1","D",75,"D","07","D"
"20144",2900752,43,0,"1","350","D","1","D",5,"D","13","D"
"20144",2900782,26,0,"1","830","D","1","D",20,"D","13","D"
"20144",2900792,25,0,"1","510","D","1","D",20,"D","08","D"
"20144",2900792,26,0,"1","510","D","1","D",20,"D","09","D"
"20144",2900792,27,0,"1","160","D","1","D",7,"D","08","D"
"20144",2900852,47,0,"1","830","D","1","D",20,"D","13","D"
"20144",2900852,48,0,"1","610","D","1","D",80,"D","07","D"
"20144",2900852,49,0,"1","610","D","1","D",80,"D","08","D"
"20144",2900852,50,0,"1","610","D","1","D",80,"D","09","D"
"20144",2900852,51,0,"1","810","D","1","D",200,"D","08","D"
"20144",2900852,52,0,"1","510","D","1","D",24,"D","09","D"
"20144",2900852,53,0,"1","210","D","1","D",230,"D","08","D"
"20144",2900852,54,0,"1","340","D","1","D",60,"D","08","D"
"20144",2900852,55,0,"1","360","D","1","D",23,"D","13","D"
"20144",2900852,56,0,"1","370","D","1","D",64,"D","08","D"
"20144",2900892,69,0,"1","830","D","1","D",20,"D","13","D"
"20144",2900892,70,0,"1","510","D","1","D",100,"D","07","D"
"20144",2900892,71,0,"1","510","D","1","D",50,"D","08","D"
"20144",2900892,72,0,"1","350","D","1","D",30,"D","08","D"
"20144",2900892,73,0,"1","350","D","1","D",30,"D","09","D"
"20144",2900892,74,0,"2","510","D","1","D",15,"D","07","D"
"20144",2900902,46,0,"1","830","D","1","D",20,"D","07","D"
"20144",2900902,47,0,"1","830","D","1","D",20,"D","08","D"
"20144",2900902,48,0,"1","830","D","1","D",20,"D","09","D"
"20144",2900902,49,0,"1","510","D","1","D",25,"D","07","D"
"20144",2900902,50,0,"1","510","D","1","D",25,"D","08","D"
"20144",2900902,51,0,"1","510","D","1","D",25,"D","09","D"
"20144",2900912,43,0,"1","510","D","1","D",100,"D","08","D"
"20144",2900912,44,0,"2","840","D","1","D",30,"D","07","D"
"20144",2900922,41,0,"1","830","D","1","D",330,"D","13","D"
"20144",2900922,42,0,"1","500","D","1","D",400,"D","09","D"
"20144",2900922,43,0,"1","210","D","1","D",70,"D","07","D"
"20144",2900922,44,0,"1","510","D","1","D",75,"D","07","D"
"20144",2900922,45,0,"1","500","D","1","D",50,"D","09","D"
"20144",2900922,46,0,"1","340","D","1","D",40,"D","09","D"
"20144",2900922,47,0,"1","370","D","1","D",32,"D","07","D"
"20144",2900992,17,0,"1","350","D","1","D",20,"D","13","D"
"20144",2901042,20,0,"1","610","D","1","D",90,"D","07","D"
"20144",2901042,21,0,"1","610","D","1","D",90,"D","08","D"
"20144",2901042,22,0,"1","610","D","1","D",90,"D","09","D"
"20144",2901042,23,0,"1","200","D","1","D",20,"D","08","D"
"20144",2901042,24,0,"1","210","D","1","D",9,"D","09","D"
"20144",2901042,25,0,"1","340","D","1","D",40,"D","08","D"
"20144",2901042,26,0,"1","360","D","1","D",9,"D","13","D"
"20144",2901052,20,0,"1","830","D","1","D",15,"D","13","D"
"20144",2901052,21,0,"1","840","D","1","D",110,"D","08","D"
"20144",2901052,22,0,"1","360","D","1","D",9,"D","13","D"
"20144",2901152,23,0,"1","510","D","1","D",25,"D","09","D"
"20144",2901162,68,0,"1","830","D","1","D",39,"D","13","D"
"20144",2901162,69,0,"1","350","D","1","D",30,"D","13","D"
"20144",2901162,70,0,"2","510","D","1","D",132,"D","07","D"
"20144",2901202,24,0,"2","320","D","1","D",12,"D","07","D"
"20144",2901292,95,0,"1","150","D","1","D",12,"D","07","D"
"20144",2901292,96,0,"1","150","D","1","D",12,"D","08","D"
"20144",2901292,97,0,"1","150","D","1","D",12,"D","09","D"
"20144",2901302,49,0,"1","610","D","1","D",60,"D","09","D"
"20144",2901302,50,0,"1","510","D","1","D",27,"D","09","D"
"20144",2901302,51,0,"1","210","D","1","D",50,"D","09","D"
"20144",2901302,52,0,"1","360","D","1","D",9,"D","13","D"
"20144",2901302,53,0,"2","610","D","1","D",10,"D","07","D"
"20144",2901302,54,0,"2","510","D","1","D",3,"D","07","D"
"20144",2901364,60,0,"1","500","D","1","D",60,"D","07","D"
"20144",2901364,61,0,"1","510","D","1","D",40,"D","07","D"
"20144",2901364,62,0,"1","510","D","1","D",40,"D","08","D"
"20144",2901364,63,0,"1","510","D","1","D",40,"D","09","D"
"20144",2901364,64,0,"1","150","D","1","D",15,"D","07","D"
"20144",2901364,65,0,"1","150","D","1","D",15,"D","08","D"
"20144",2901364,66,0,"1","150","D","1","D",15,"D","09","D"
"20144",2901364,67,0,"1","210","D","1","D",60,"D","07","D"
"20144",2901364,68,0,"1","210","D","1","D",60,"D","08","D"
"20144",2901364,69,0,"1","210","D","1","D",60,"D","09","D"
"20144",2901364,70,0,"1","320","D","1","D",80,"D","07","D"
"20144",2901364,71,0,"1","320","D","1","D",120,"D","08","D"
"20144",2901364,72,0,"1","320","D","1","D",80,"D","09","D"
"20144",2901364,73,0,"1","340","D","1","D",9,"D","09","D"
"20144",2901364,74,0,"1","350","D","1","D",5,"D","07","D"
"20144",2901364,75,0,"1","350","D","1","D",5,"D","08","D"
"20144",2901364,76,0,"1","350","D","1","D",5,"D","09","D"
"20144",2901364,77,0,"1","380","D","1","D",5,"D","07","D"
"20144",2901364,78,0,"1","380","D","1","D",25,"D","08","D"
"20144",2901364,79,0,"1","380","D","1","D",5,"D","09","D"
"20144",2901364,80,0,"1","360","D","1","D",9,"D","13","D"
"20144",2901364,81,0,"1","370","D","1","D",240,"D","07","D"
"20144",2901364,82,0,"1","370","D","1","D",300,"D","08","D"
"20144",2901364,83,0,"1","370","D","1","D",180,"D","09","D"
"20144",2901364,84,0,"2","500","D","1","D",90,"D","07","D"
"20144",2901364,85,0,"2","510","D","1","D",40,"D","07","D"
"20144",2901364,86,0,"2","320","D","1","D",60,"D","07","D"
"20144",2901382,15,0,"1","610","D","1","D",7,"D","08","D"
"20144",2901382,16,0,"1","510","D","1","D",20,"D","07","D"
"20144",2901382,17,0,"1","350","D","1","D",5,"D","09","D"
"20144",2901412,15,0,"1","510","D","1","D",50,"D","09","D"
"20144",2901412,16,0,"1","510","D","1","D",50,"D","08","D"
"20144",2901412,17,0,"1","510","D","1","D",50,"D","07","D"
"20144",2901474,23,0,"1","510","D","1","D",10,"D","07","D"
"20144",2901474,24,0,"1","510","D","1","D",10,"D","08","D"
"20144",2901474,25,0,"1","510","D","1","D",10,"D","09","D"
"20144",2901502,24,0,"1","510","D","1","D",60,"D","08","D"
"20144",2901524,17,0,"1","360","D","1","D",8,"D","13","D"
"20144",2901532,18,0,"1","340","D","1","D",60,"D","09","D"
"20144",2901542,36,0,"1","150","D","1","D",32,"D","07","D"
"20144",2901542,37,0,"1","150","D","1","D",32,"D","08","D"
"20144",2901542,38,0,"1","150","D","1","D",32,"D","09","D"
"20144",2901542,39,0,"1","340","D","1","D",20,"D","07","D"
"20144",2901592,44,0,"1","840","D","1","D",45,"D","07","D"
"20144",2901592,45,0,"1","500","D","1","D",490,"D","07","D"
"20144",2901592,46,0,"1","150","D","1","D",25,"D","08","D"
"20144",2901592,47,0,"1","150","D","1","D",236,"D","09","D"
"20144",2901592,48,0,"1","210","D","1","D",247,"D","07","D"
"20144",2901592,49,0,"2","210","D","1","D",14,"D","07","D"
"20144",2901592,50,0,"2","320","D","1","D",25,"D","07","D"
"20144",2901642,41,0,"1","500","D","1","D",80,"D","07","D"
"20144",2901642,42,0,"1","510","D","1","D",22,"D","08","D"
"20144",2901642,43,0,"1","150","D","1","D",30,"D","09","D"
"20144",2901642,44,0,"1","210","D","1","D",100,"D","09","D"
"20144",2901642,45,0,"1","350","D","1","D",24,"D","09","D"
"20144",2901702,38,0,"1","810","D","1","D",360,"D","07","D"
"20144",2901702,39,0,"1","840","D","1","D",55,"D","09","D"
"20144",2901702,40,0,"1","150","D","1","D",102,"D","09","D"
"20144",2901712,31,0,"1","830","D","1","D",40,"D","13","D"
"20144",2901712,32,0,"1","510","D","1","D",150,"D","07","D"
"20144",2901712,33,0,"1","360","D","1","D",8,"D","13","D"
"20144",2901712,34,0,"1","380","D","1","D",48,"D","07","D"
"20144",2901722,14,0,"1","210","D","1","D",30,"D","08","D"
"20144",2901742,14,0,"1","830","D","1","D",66,"D","13","D"
"20144",2901742,15,0,"1","610","D","1","D",40,"D","08","D"
"20144",2901742,16,0,"1","340","D","1","D",40,"D","08","D"
"20144",2901742,17,0,"2","320","D","1","D",12,"D","07","D"
"20144",2901792,33,0,"1","210","D","1","D",40,"D","08","D"
"20144",2901792,34,0,"1","350","D","1","D",5,"D","13","D"
"20144",2901792,35,0,"2","510","D","1","D",4,"D","07","D"
"20144",2901792,36,0,"2","350","D","1","D",6,"D","07","D"
"20144",2901802,34,0,"1","830","D","1","D",20,"D","13","D"
"20144",2901834,10,0,"1","350","D","1","D",8,"D","13","D"
"20144",2901834,11,0,"1","320","D","1","D",9,"D","09","D"
"20144",2901842,15,0,"1","510","D","1","D",100,"D","08","D"
"20144",2901862,31,0,"1","510","D","1","D",144,"D","07","D"
"20144",2901862,32,0,"1","510","D","1","D",144,"D","08","D"
"20144",2901882,29,0,"1","830","D","1","D",33,"D","13","D"
"20144",2901922,24,0,"1","360","D","1","D",8,"D","13","D"
"20144",2901932,33,0,"1","350","D","1","D",5,"D","13","D"
"20144",2901952,11,0,"1","510","D","1","D",15,"D","09","D"
"20144",2901972,27,0,"1","830","D","1","D",30,"D","13","D"
"20144",2901972,28,0,"1","840","D","1","D",50,"D","08","D"
"20144",2901972,29,0,"1","510","D","1","D",20,"D","09","D"
"20144",2901972,30,0,"1","350","D","1","D",5,"D","13","D"
"20144",2901972,31,0,"1","360","D","1","D",9,"D","13","D"
"20144",2901972,32,0,"2","210","D","1","D",40,"D","07","D"
"20144",2901992,10,0,"1","510","D","1","D",30,"D","08","D"
"20144",2901992,11,0,"1","340","D","1","D",35,"D","08","D"
"20144",2901992,12,0,"1","370","D","1","D",20,"D","08","D"
"20144",2902012,40,0,"1","510","D","1","D",40,"D","07","D"
"20144",2902012,41,0,"1","510","D","1","D",75,"D","07","D"
"20144",2902012,42,0,"1","310","D","1","D",60,"D","08","D"
"20144",2902102,9,0,"1","360","D","1","D",8,"D","08","D"
"20144",2902142,19,0,"1","830","D","1","D",39,"D","13","D"
"20144",2902182,27,0,"1","360","D","1","D",9,"D","13","D"
"20144",2902202,26,0,"1","820","D","1","D",15,"D","09","D"
"20144",2902202,27,0,"1","350","D","1","D",10,"D","13","D"
"20144",2902212,32,0,"1","510","D","1","D",45,"D","07","D"
"20144",2902212,33,0,"1","340","D","1","D",40,"D","08","D"
"20144",2902232,23,0,"1","160","D","1","D",8,"D","09","D"
"20144",2902232,24,0,"1","200","D","1","D",12,"D","13","D"
"20144",2902232,25,0,"1","350","D","1","D",8,"D","13","D"
"20144",2902242,19,0,"1","210","D","1","D",30,"D","09","D"
"20144",2902282,26,0,"1","830","D","1","D",290,"D","13","D"
"20144",2902282,27,0,"1","150","D","1","D",110,"D","08","D"
"20144",2902312,30,0,"1","830","D","1","D",40,"D","13","D"
"20144",2902312,31,0,"1","350","D","1","D",12,"D","07","D"
"20144",2902312,32,0,"1","350","D","1","D",12,"D","08","D"
"20144",2902312,33,0,"1","350","D","1","D",12,"D","09","D"
"20144",2902342,28,0,"1","410","D","1","D",12,"D","09","D"
"20144",2902422,14,0,"1","150","D","1","D",32,"F","07","D"
"20144",2902432,21,0,"1","350","D","1","D",20,"D","13","D"
"20144",2902452,61,0,"1","600","D","1","D",560,"D","09","D"
"20144",2902452,62,0,"1","210","D","1","D",45,"D","09","D"
"20144",2902452,63,0,"1","360","D","1","D",9,"D","13","D"
"20144",2902472,61,0,"1","510","D","1","D",95,"D","07","D"
"20144",2902472,62,0,"1","150","D","1","D",27,"D","09","D"
"20144",2902472,63,0,"1","150","D","1","D",120,"D","09","D"
"20144",2902485,26,0,"1","350","D","1","D",15,"D","13","D"
"20144",2902502,48,0,"1","830","D","1","D",27,"D","13","D"
"20144",2902502,49,0,"1","840","D","1","D",35,"D","07","D"
"20144",2902522,21,0,"1","510","D","1","D",60,"D","09","D"
"20144",2902532,38,0,"1","210","D","1","D",39,"D","09","D"
"20144",2902572,43,0,"1","830","D","1","D",27,"D","13","D"
"20144",2902572,44,0,"1","160","D","1","D",20,"D","07","D"
"20144",2902572,45,0,"1","300","D","1","D",30,"D","09","D"
"20144",2902572,46,0,"1","330","D","1","D",18,"D","13","D"
"20144",2902572,47,0,"1","350","D","1","D",10,"D","13","D"
"20144",2902572,48,0,"1","360","D","1","D",9,"D","13","D"
"20144",2902602,20,0,"1","510","D","1","D",12,"D","07","D"
"20144",2902602,21,0,"1","510","D","1","D",12,"D","08","D"
"20144",2902602,22,0,"1","510","D","1","D",12,"D","09","D"
"20144",2902622,32,0,"1","350","D","1","D",27,"D","13","D"
"20144",2902662,42,0,"1","950","D","1","D",150,"D","08","D"
"20144",2902662,43,0,"1","950","D","1","D",150,"D","09","D"
"20144",2902662,44,0,"1","510","D","1","D",40,"D","08","D"
"20144",2902662,45,0,"1","510","D","1","D",40,"D","09","D"
"20144",2902662,46,0,"1","370","D","1","D",100,"D","07","D"
"20144",2902662,47,0,"1","370","D","1","D",50,"D","09","D"
"20144",2902662,48,0,"2","950","D","1","D",150,"D","07","D"
"20144",2902672,36,0,"1","830","D","1","D",65,"D","13","D"
"20144",2902672,37,0,"1","840","D","1","D",55,"D","09","D"
"20144",2902672,38,0,"1","510","D","1","D",20,"D","07","D"
"20144",2902672,39,0,"1","510","D","1","D",20,"D","08","D"
"20144",2902672,40,0,"1","510","D","1","D",20,"D","09","D"
"20144",2902672,41,0,"1","200","D","1","D",10,"D","13","D"
"20144",2902672,42,0,"1","210","D","1","D",30,"D","07","D"
"20144",2902672,43,0,"1","210","D","1","D",35,"D","08","D"
"20144",2902672,44,0,"1","210","D","1","D",25,"D","09","D"
"20144",2902672,45,0,"1","340","D","1","D",235,"D","09","D"
"20144",2902672,46,0,"1","360","D","1","D",8,"D","13","D"
"20144",2902672,47,0,"1","360","D","1","D",8,"D","13","D"
"20144",2902692,47,0,"1","610","D","1","D",439,"D","09","D"
"20144",2902702,41,0,"1","360","D","1","D",7,"D","13","D"
"20144",2902732,31,0,"1","210","D","1","D",20,"D","08","D"
"20144",2902732,32,0,"1","320","D","1","D",2,"D","09","D"
"20144",2902732,33,0,"1","340","D","1","D",20,"D","09","D"
"20144",2902732,34,0,"1","360","D","1","D",8,"D","13","D"
"20144",2902742,19,0,"1","510","D","1","D",17,"D","07","D"
"20144",2902742,20,0,"1","510","D","1","D",17,"D","08","D"
"20144",2902742,21,0,"1","510","D","1","D",17,"D","09","D"
"20144",2902765,57,0,"1","610","D","1","D",250,"D","07","D"
"20144",2902765,58,0,"1","600","D","1","D",250,"D","08","D"
"20144",2902765,59,0,"1","600","D","1","D",400,"D","09","D"
"20144",2902765,60,0,"1","510","D","1","D",50,"D","07","D"
"20144",2902765,61,0,"1","510","D","1","D",50,"D","09","D"
"20144",2902765,62,0,"1","210","D","1","D",20,"D","07","D"
"20144",2902765,63,0,"1","210","D","1","D",20,"D","08","D"
"20144",2902765,64,0,"1","210","D","1","D",20,"D","09","D"
"20144",2902765,65,0,"1","350","D","1","D",10,"D","13","D"
"20144",2902765,66,0,"2","510","D","1","D",50,"D","07","D"
"20144",2902782,36,0,"1","610","D","1","D",60,"D","07","D"
"20144",2902782,37,0,"1","610","D","1","D",60,"D","08","D"
"20144",2902782,38,0,"1","610","D","1","D",60,"D","09","D"
"20144",2902782,39,0,"1","360","D","1","D",8,"D","13","D"
"20144",2902812,92,0,"1","600","D","1","D",100,"D","09","D"
"20144",2902812,93,0,"1","510","D","1","D",9,"D","07","D"
"20144",2902812,94,0,"1","150","D","1","D",52,"D","08","D"
"20144",2902812,95,0,"1","150","D","1","D",14,"D","09","D"
"20144",2902812,96,0,"1","150","D","2","D",14,"D","09","D"
"20144",2902812,97,0,"1","150","D","1","D",35,"D","09","D"
"20144",2902812,98,0,"1","150","D","2","D",21,"D","09","D"
"20144",2902812,99,0,"1","360","D","1","D",3,"D","08","D"
"20144",2902812,100,0,"1","360","D","1","D",7,"D","09","D"
"20144",2902812,101,0,"2","320","D","1","D",8,"D","07","D"
"20144",2902812,102,0,"2","350","D","1","D",7,"D","07","D"
"20144",2902984,21,0,"1","830","D","1","D",39,"D","13","D"
"20144",2902984,22,0,"1","510","D","1","D",12,"D","09","D"
"20144",2903005,24,0,"1","830","D","1","D",34,"D","13","D"
"20144",2903005,25,0,"1","510","D","1","D",25,"D","07","D"
"20144",2903005,26,0,"1","510","D","1","D",25,"D","08","D"
"20144",2903005,27,0,"1","510","D","1","D",25,"D","09","D"
"20144",2903005,28,0,"1","410","D","1","D",60,"D","09","D"
"20144",2903032,26,0,"1","800","D","1","D",140,"D","13","D"
"20144",2903062,29,0,"1","810","D","1","D",100,"D","09","D"
"20144",2903062,30,0,"2","600","D","1","D",40,"D","07","D"
"20144",2903062,31,0,"2","210","D","1","D",25,"D","07","D"
"20144",2903082,15,0,"1","510","D","1","D",100,"D","07","D"
"20144",2903082,16,0,"1","510","D","1","D",100,"D","08","D"
"20144",2903082,17,0,"1","510","D","1","D",100,"D","09","D"
"20144",2903092,12,0,"1","160","D","1","D",100,"D","07","D"
"20144",2903092,13,0,"1","160","D","1","D",100,"D","08","D"
"20144",2903092,14,0,"1","160","D","1","D",100,"D","09","D"
"20144",2903102,18,0,"1","830","D","1","D",60,"D","13","D"
"20144",2903142,18,0,"1","500","D","1","D",100,"D","09","D"
"20144",2903142,19,0,"1","210","D","1","D",10,"D","09","D"
"20144",2903182,27,0,"1","800","D","1","D",400,"D","08","D"
"20144",2903182,28,0,"1","800","D","1","D",400,"D","09","D"
"20144",2903182,29,0,"2","610","D","1","D",200,"D","07","D"
"20144",2903254,25,0,"1","830","D","1","D",10,"D","07","D"
"20144",2903254,26,0,"1","360","D","1","D",8,"D","13","D"
"20144",2903272,18,0,"1","150","D","1","D",10,"D","07","D"
"20144",2903272,19,0,"1","150","D","1","D",10,"D","08","D"
"20144",2903272,20,0,"1","150","D","1","D",10,"D","09","D"
"20144",2903302,20,0,"1","350","D","1","D",40,"D","13","D"
"20144",2903352,28,0,"1","340","D","1","D",15,"D","07","D"
"20144",2903352,29,0,"1","340","D","1","D",15,"D","08","D"
"20144",2903352,30,0,"1","340","D","1","D",15,"D","09","D"
"20144",2903392,54,0,"1","830","D","1","D",20,"D","13","D"
"20144",2903392,55,0,"1","610","D","1","D",20,"D","08","D"
"20144",2903392,56,0,"1","610","D","1","D",20,"D","09","D"
"20144",2903392,57,0,"1","820","D","1","D",59,"D","07","D"
"20144",2903392,58,0,"1","510","D","1","D",40,"D","07","D"
"20144",2903392,59,0,"1","510","D","1","D",20,"D","08","D"
"20144",2903392,60,0,"1","510","D","1","D",40,"D","09","D"
"20144",2903392,61,0,"1","510","D","1","D",60,"D","09","D"
"20144",2903452,23,0,"1","500","D","1","D",50,"D","07","D"
"20144",2903452,24,0,"1","500","D","2","D",50,"D","07","D"
"20144",2903452,25,0,"1","320","D","1","D",10,"D","07","D"
"20144",2903492,21,0,"1","350","D","1","D",8,"D","13","D"
"20144",2903562,34,0,"1","830","D","1","D",84,"D","13","D"
"20144",2903562,35,0,"1","360","D","1","D",8,"D","13","D"
"20144",2903602,35,0,"1","600","D","1","D",125,"D","09","D"
"20144",2903602,36,0,"1","510","D","1","D",50,"D","09","D"
"20144",2903602,37,0,"1","150","D","1","D",120,"D","09","D"
"20144",2903602,38,0,"1","210","D","1","D",120,"D","09","D"
"20144",2903602,39,0,"2","510","D","1","D",30,"D","07","D"
"20144",2903602,40,0,"2","210","D","1","D",50,"D","07","D"
"20144",2903622,22,0,"1","360","D","1","D",8,"D","13","D"
"20144",2903642,49,0,"1","610","D","1","D",140,"D","07","D"
"20144",2903642,50,0,"1","500","D","1","D",60,"D","08","D"
"20144",2903642,51,0,"1","510","D","1","D",25,"D","07","D"
"20144",2903652,43,0,"1","160","D","1","D",22,"D","07","D"
"20144",2903652,44,0,"1","160","D","1","D",22,"D","08","D"
"20144",2903652,45,0,"1","160","D","1","D",22,"D","09","D"
"20144",2903652,46,0,"1","210","D","1","D",12,"D","07","D"
"20144",2903652,47,0,"1","210","D","1","D",30,"D","08","D"
"20144",2903652,48,0,"1","210","D","1","D",34,"D","09","D"
"20144",2903665,10,0,"1","360","D","1","D",8,"D","13","D"
"20144",2903665,11,0,"1","370","D","1","D",65,"D","09","D"
"20144",2903672,42,0,"1","500","D","1","D",30,"D","08","D"
"20144",2903672,43,0,"1","210","D","1","D",40,"D","07","D"
"20144",2903672,44,0,"1","350","D","1","D",15,"D","13","D"
"20144",2903702,32,0,"1","830","D","1","D",29,"D","13","D"
"20144",2903702,33,0,"1","510","D","1","D",60,"D","07","D"
"20144",2903702,34,0,"1","510","D","1","D",60,"D","08","D"
"20144",2903702,35,0,"1","510","D","1","D",60,"D","09","D"
"20144",2903702,36,0,"1","360","D","1","D",8,"D","13","D"
"20144",2903712,24,0,"1","510","D","1","D",60,"D","07","D"
"20144",2903712,25,0,"1","510","D","1","D",60,"D","08","D"
"20144",2903712,26,0,"1","510","D","1","D",60,"D","09","D"
"20144",2903712,27,0,"2","510","D","1","D",25,"D","07","D"
