"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOF","PROP0NOF","OWNYF","OWNYF_","NEWMRRT","NEWMRRT_","ORGMRTX","ORGMRTX_","QMRTTERM","QMRT_ERM","MRTPMTX","MRTPMTX_","PAYPROTX","PAYP_OTX","PAYPROIN","PAYP_OIN","PAYMORIN","PAYM_RIN","PAYOTHER","PAYO_HER","QESCROWX","QESC_OWX","QPRINM1X","QPRI_M1X","QPRINM2X","QPRI_M2X","QPRINM3X","QPRI_M3X","QADINT1X","QADI_T1X","QADINT2X","QADI_T2X","QADINT3X","QADI_T3X","QRFINDAT","QRFI_DAT","FRSTPYMO","FRST_YMO","FRSTPYYR","FRST_YYR","FIXEDRTE","FIXE_RTE","QNEWDATE","QNEW_ATE","QBLNCM1X","QBLN_M1X","QBLNCM2X","QBLN_M2X","QBLNCM3X","QBLN_M3X","LOAN_NOF","LOAN0NOF","VARRTE","VARRTE_","INTONLY","INTONLY_","OTHRTE","OTHRTE_","PAYMT1X","PAYMT1X_","PAYMT2X","PAYMT2X_","PAYMT3X","PAYMT3X_","PAYPRINI","PAYP_INI","PAYINT","PAYINT_"
"20143",2789933,17,0,"5","01","D","100","D",0.0784,"D",617723,"T",30,"D",3584,"D",,"A",,"A",,"A",,"A",0,"D",327,"D",329,"D",331,"D",1473,"D",1471,"D",1469,"D",,"A","02","D","2006","D","2","D",,"A",576306,"T",575826,"T",573497,"T","01","D","1","D",,"A",,"A",1600,"D",1600,"D",1800,"D","1","D","2","D"
"20143",2789943,42,0,"5","01","D","100","D",0.04,"D",178000,"D",30,"D",1509,"D","3","D","4","D","5","D",,"A",659,"D",258,"D",259,"D",260,"D",592,"D",591,"D",590,"D",,"A","02","D","2014","D","1","D",,"A",177486,"D",177227,"D",176968,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2789953,16,0,"5","01","D","100","D",0.0525,"D",64500,"D",30,"D",560,"D","3","D",,"A",,"A",,"A",204,"D",244,"D",245,"D",246,"D",112,"D",111,"D",110,"D",,"A","06","D","1991","D","1","D",,"A",25572,"D",25328,"D",25083,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2789963,22,0,"5","01","D","100","D",0.0784,"F",237462,"F",30,"F",2180,"F","3","F","4","F",,"A",,"A",464,"F",190,"F",191,"F",192,"F",1526,"F",1525,"F",1524,"F",,"A","07","F","2012","F","1","F",,"A",233582,"F",233392,"F",233201,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2789973,18,0,"5","01","D","100","D",0.0784,"D",49237,"D",15,"D",466,"D",,"A",,"A",,"A",,"A",0,"D",396,"D",399,"D",401,"D",70,"D",67,"D",65,"D",,"A","05","D","2001","D","1","D",,"A",10716,"D",10320,"D",9921,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2790013,28,0,"5","01","D","100","D",0.0784,"D",221410,"D",30,"D",2200,"D","3","D","4","D","5","D",,"A",600,"D",169,"D",170,"D",171,"D",1431,"D",1430,"D",1429,"D",,"A","01","D","2013","D","1","D",,"A",219000,"D",218831,"D",218660,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2790063,25,0,"5","01","D","100","D",0.065,"D",108000,"D",30,"D",1280,"D","3","D","4","D","5","D",,"A",597,"D",212,"D",213,"D",214,"D",424,"D",423,"D",422,"D",,"A","05","D","2002","D","1","D",,"A",86920,"D",86707,"D",86494,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2790153,40,0,"5","01","D","100","D",0.05,"F",250000,"F",30,"F",1343,"F",,"B",,"B",,"B",,"B",1,"F",478,"F",480,"F",482,"F",864,"F",862,"F",860,"F",,"A","02","F","2005","F","1","F",,"A",207248,"F",206769,"F",206289,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2790213,22,0,"5","01","D","100","D",0.0784,"D",265000,"D",30,"D",2234,"D","3","D","4","D",,"A",,"A",319,"D",112,"D",113,"D",114,"D",777,"D",776,"D",775,"D",,"A","10","D","2010","D","2","D",,"A",256157,"D",255915,"D",255672,"D","01","D","1","D",,"A",,"A",1305,"D",1305,"D",1305,"D","1","D","2","D"
"20143",2790273,20,0,"5","01","D","100","D",0.0784,"D",134368,"D",30,"D",1203,"D","3","D","4","D",,"A",,"A",232,"D",.,"A",117,"D",118,"D",.,"A",854,"D",853,"D",,"A","06","D","2011","D","1","D","052014","D",.,"A",130719,"D",130602,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2790273,38,0,"5","01","D","100","D",0.0784,"D",128418,"D",30,"D",1160,"D","3","D","4","D",,"A",,"A",232,"D",111,"D",.,"A",.,"A",817,"D",.,"A",.,"A","052014","D","06","D","2011","D","1","D",,"A",125042,"D",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2790283,5,0,"5","01","D","100","D",0.0784,"F",149728,"F",30,"F",1314,"F","3","F","4","F",,"A",,"A",232,"F",206,"F",207,"F",208,"F",876,"F",875,"F",874,"F",,"A","07","F","2005","F","1","F",,"A",134140,"F",133935,"F",133728,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2790433,16,0,"5","01","D","100","D",0.0784,"F",300000,"F",30,"F",3212,"F","3","F","4","F",,"A",,"A",1044,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","07","F","1995","F","2","F",,"A",192264,"F",191352,"F",190435,"F","01","D",,"A",,"A",,"A",3000,"F",3000,"F",3000,"F","1","D","2","D"
"20143",2790573,15,0,"5","01","D","100","D",0.0784,"D",30000,"D",30,"D",280,"D",,"B",,"B",,"B",,"B",63,"D",85,"D",85,"D",86,"D",99,"D",99,"D",98,"D",,"A","06","D","1996","D","1","D",,"A",20263,"D",20178,"D",20093,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2790723,14,0,"5","01","D","100","D",0.0784,"D",369000,"D",30,"D",2991,"D","3","D","4","D",,"A",,"A",324,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","07","D","2006","D","2","D",,"A",336416,"D",335947,"D",335476,"D","01","D","1","D",,"A",,"A",2033,"D",2033,"D",2033,"D","1","D","2","D"
"20143",2790723,15,0,"5","02","D","300","D",0.0784,"F",9901,"F",5,"F",200,"F",,"A",,"A",,"A",,"A",0,"F",153,"F",154,"F",155,"F",47,"F",46,"F",45,"F",,"A","09","F","2012","F","1","F",,"A",7173,"F",7020,"F",6866,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2790773,33,0,"5","01","D","100","D",0.065,"F",106000,"F",30,"F",890,"F","3","F","4","F",,"A",,"A",220,"F",265,"F",266,"F",267,"F",405,"F",404,"F",403,"F",,"A","10","F","1998","F","1","F",,"A",74844,"F",74580,"F",74314,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2790813,27,0,"5","01","D","100","D",0.0465,"D",185000,"D",30,"D",1485,"D","3","D","4","D",,"A",,"A",531,"D",312,"D",313,"D",314,"D",642,"D",641,"D",640,"D",,"A","05","D","2008","D","1","D",,"A",165663,"D",165351,"D",165038,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2790933,21,0,"1","01","D","100","D",0.0784,"D",84422,"D",15,"D",799,"D",,"A",,"A",,"A",,"A",0,"D",592,"D",596,"D",600,"D",207,"D",203,"D",199,"D",,"A","02","D","2003","D","1","D",,"A",31657,"D",31065,"D",30469,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2790943,18,0,"5","01","D","100","D",0.0784,"D",164000,"D",30,"D",1380,"D","3","D","4","D",,"A",,"A",195,"D",460,"D",463,"D",466,"D",725,"D",722,"D",719,"D",,"A","05","D","1996","D","1","D",,"A",110901,"D",110441,"D",109977,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2791013,21,0,"5","01","D","100","D",0.0784,"D",90000,"D",30,"D",781,"D","3","D","4","D","5","D",,"A",131,"D",243,"D",245,"D",247,"D",407,"D",405,"D",403,"D",,"A","10","D","1996","D","1","D",,"A",62236,"D",61993,"D",61748,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2791023,10,0,"5","01","D","100","D",0.0784,"F",188198,"F",30,"F",1360,"F",,"C",,"C",,"C",,"C",0,"F",242,"F",244,"F",245,"F",1118,"F",1116,"F",1115,"F",,"A","05","F","2006","F","1","F",,"A",171099,"F",170857,"F",170614,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20143",2791053,41,0,"5","01","D","100","D",0.06,"D",45000,"D",30,"D",295,"D",,"B",,"B",,"B",,"B",25,"D",67,"D",67,"D",67,"D",203,"D",203,"D",203,"D",,"A","09","D","2007","D","1","D",,"A",40654,"D",40587,"D",40520,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2791123,16,0,"1","02","D","300","D",0.0463,"F",858453,"V",30,"F",3464,"F","3","F","4","F",,"A",,"A",377,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","07","F","2010","F","2","F",,"A",576306,"V",575826,"V",573497,"V","01","D","1","D",,"A",,"A",0,"F",0,"F",0,"F","1","D","2","D"
"20143",2791143,28,0,"5","01","D","100","D",0.075,"D",35000,"D",30,"D",387,"D","3","D","4","D",,"A",,"A",142,"D",65,"D",66,"D",66,"D",144,"D",143,"D",143,"D",,"A","02","D","2002","D","1","D",,"A",28769,"D",28704,"D",28639,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2791203,13,0,"5","01","D","100","D",0.06,"F",160000,"F",30,"F",1175,"F","3","F","4","F",,"A",,"A",216,"F",212,"F",213,"F",214,"F",747,"F",746,"F",745,"F",,"A","07","F","2009","F","1","F",,"A",149332,"F",149120,"F",148907,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2791223,43,0,"5","01","D","100","D",0.0784,"F",50509,"F",30,"F",365,"F",,"A",,"A",,"A",,"A",0,"F",143,"F",144,"F",145,"F",222,"F",221,"F",220,"F",,"A","05","F","1996","F","1","F",,"A",33994,"F",33851,"F",33707,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2791223,44,0,"5","01","D","100","D",0.0688,"F",233088,"F",30,"F",1800,"F","3","F",,"A",,"A",,"A",268,"F",538,"F",541,"F",544,"F",994,"F",991,"F",988,"F",,"A","08","F","1999","F","1","F",,"A",173347,"F",172809,"F",172268,"F","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2791443,12,0,"5","01","D","100","D",0.0475,"D",169000,"D",30,"D",1266,"D","3","D",,"A",,"A",,"A",384,"D",254,"D",255,"D",257,"D",628,"D",627,"D",625,"D",,"A","07","D","2010","D","1","D",,"A",158529,"D",158274,"D",158019,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2791513,18,0,"5","01","D","100","D",0.0784,"D",200000,"D",30,"D",1618,"D","3","D","4","D",,"A",,"A",173,"D",125,"D",126,"D",127,"D",508,"D",507,"D",506,"D",,"A","01","D","2005","D","2","D",,"A",177504,"D",177219,"D",176931,"D","01","D","1","D",,"A",,"A",855,"D",855,"D",855,"D","1","D","2","D"
"20143",2791573,9,0,"1","01","D","100","D",0.0973,"F",37000,"F",30,"F",570,"F","3","F","4","F",,"A",,"A",253,"F",173,"F",174,"F",175,"F",144,"F",143,"F",142,"F",,"A","06","F","1990","F","1","F",,"A",17820,"F",17648,"F",17474,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2791653,21,0,"5","01","D","100","D",0.0784,"D",207572,"D",30,"D",1500,"D",,"A",,"A",,"A",,"A",0,"D",543,"D",547,"D",550,"D",957,"D",953,"D",950,"D",,"A","04","D","1997","D","1","D",,"A",146462,"D",145918,"D",145372,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2791703,24,0,"5","01","D","100","D",0.0574,"D",96000,"D",30,"D",804,"D","3","D","4","D",,"A",,"A",244,"D",152,"D",153,"D",153,"D",408,"D",407,"D",407,"D",,"A","02","D","2007","D","1","D",,"A",85307,"D",85156,"D",85003,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2791723,22,0,"5","01","D","100","D",0.04,"D",378000,"D",30,"D",2600,"D","3","D","4","D","5","D",,"A",795,"D",668,"D",670,"D",672,"D",1137,"D",1135,"D",1133,"D",,"A","03","D","2009","D","1","D",,"A",341202,"D",340534,"D",339864,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2791863,16,0,"5","01","D","100","D",0.0784,"F",221410,"F",30,"F",2200,"F","3","F","4","F","5","F",,"A",600,"F",169,"F",170,"F",171,"F",1431,"F",1430,"F",1429,"F",,"A","01","F","2013","F","1","F",,"A",219000,"F",218831,"F",218660,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2791883,19,0,"5","01","D","100","D",0.04,"D",309000,"D",30,"D",2281,"D","3","D","4","D",,"A",,"A",806,"D",534,"D",536,"D",538,"D",941,"D",939,"D",937,"D",,"A","09","D","2009","D","1","D",,"A",282187,"D",281652,"D",281116,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2791953,28,0,"5","01","D","100","D",0.046,"F",90000,"F",30,"F",985,"F","3","F","4","F",,"A",,"A",524,"F",181,"F",181,"F",182,"F",280,"F",280,"F",279,"F",,"A","09","F","2004","F","1","F",,"A",73095,"F",72914,"F",72733,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2792003,15,0,"5","01","D","100","D",0.0784,"D",60495,"D",20,"D",500,"D",,"A",,"A",,"A",,"A",0,"D",287,"D",289,"D",291,"D",213,"D",211,"D",209,"D",,"A","06","D","2001","D","1","D",,"A",32531,"D",32243,"D",31954,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2792093,14,0,"5","01","D","100","D",0.0425,"D",106000,"D",30,"D",884,"D","3","D","4","D","5","D",,"A",363,"D",162,"D",162,"D",163,"D",359,"D",359,"D",358,"D",,"A","11","D","2011","D","1","D",,"A",101401,"D",101239,"D",101076,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2792193,8,0,"1","01","D","100","D",0.04,"F",135000,"F",30,"F",650,"F",,"B",,"B",,"B",,"B",5,"F",208,"F",208,"F",209,"F",437,"F",437,"F",436,"F",,"A","10","F","2012","F","1","F",,"A",131182,"F",130974,"F",130766,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20143",2792343,19,0,"5","01","D","100","D",0.069,"D",27000,"D",30,"D",378,"D",,"B",,"B",,"B",,"B",200,"D",134,"D",135,"D",135,"D",44,"D",43,"D",43,"D",,"A","08","D","1988","D","1","D",,"A",7690,"D",7556,"D",7421,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2792433,10,0,"5","01","D","100","D",0.0784,"D",106554,"D",30,"D",1100,"D","3","D","4","D",,"A",,"A",330,"D",348,"D",350,"D",352,"D",422,"D",420,"D",418,"D",,"A","07","D","1994","D","1","D",,"A",64609,"D",64261,"D",63911,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2792483,20,0,"5","01","D","100","D",0.065,"F",65000,"F",30,"F",650,"F","3","F","4","F",,"A",,"A",239,"F",189,"F",190,"F",191,"F",222,"F",221,"F",220,"F",,"A","05","F","1996","F","1","F",,"A",40942,"F",40753,"F",40563,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2792523,37,0,"5","01","D","100","D",0.0784,"D",387467,"D",30,"D",2800,"D",,"A",,"A",,"A",,"A",0,"D",337,"D",340,"D",342,"D",2463,"D",2460,"D",2458,"D",,"A","06","D","2011","D","1","D",,"A",376945,"D",376607,"D",376268,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2792603,13,0,"5","01","D","100","D",0.0725,"D",86000,"D",30,"D",780,"D","3","D","4","D","5","D",,"A",193,"D",335,"D",337,"D",339,"D",252,"D",250,"D",248,"D",,"A","03","D","1992","D","1","D",,"A",41765,"D",41431,"D",41094,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2792643,39,0,"5","01","D","100","D",0.0784,"D",110000,"D",15,"D",1241,"D",,"B",,"B",,"B",,"B",200,"D",358,"D",360,"D",362,"D",683,"D",681,"D",679,"D",,"A","01","D","2013","D","1","D",,"A",104582,"D",104224,"D",103864,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2792654,9,0,"5","01","D","100","D",0.0575,"D",170000,"D",30,"D",1172,"D","3","D","4","D",,"A",,"A",180,"D",181,"D",182,"D",183,"D",811,"D",810,"D",809,"D",,"A","01","D","2014","D","1","D",,"A",169285,"D",169104,"D",168923,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2792673,19,0,"5","01","D","100","D",0.05,"D",194000,"D",30,"D",1150,"D",,"A","4","D",,"A",,"A",109,"D",268,"D",269,"D",270,"D",773,"D",772,"D",771,"D",,"A","07","D","2011","D","1","D",,"A",185521,"D",185253,"D",184983,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2792683,11,0,"1","01","D","100","D",0.0414,"F",82500,"F",30,"F",496,"F",,"A","4","F",,"A",,"A",95,"F",217,"F",218,"F",219,"F",184,"F",183,"F",182,"F",,"A","05","F","1999","F","1","F",,"A",53315,"F",53098,"F",52880,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2792823,34,0,"5","01","D","100","D",0.0784,"D",350000,"D",30,"D",2529,"D",,"A",,"A",,"A",,"A",0,"D",151,"D",152,"D",153,"D",1249,"D",1248,"D",1247,"D",,"A","11","D","2012","D","2","D",,"A",345382,"D",345110,"D",344835,"D","01","D","1","D",,"A",,"A",1400,"D",1400,"D",1400,"D","1","D","2","D"
"20143",2792823,35,0,"5","07","D","300","D",0.0784,"F",166057,"F",30,"F",1200,"F",,"C",,"C",,"C",,"C",0,"F",221,"F",222,"F",224,"F",979,"F",978,"F",976,"F",,"A","01","F","2006","F","1","F",,"A",149888,"F",149667,"F",149445,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20143",2792823,36,0,"5","07","D","300","D",0.0784,"F",138,"F",30,"F",1,"F",,"C",,"C",,"C",,"C",0,"F",0,"F",0,"F",0,"F",1,"F",1,"F",1,"F",,"A","12","F","2008","F","1","F",,"A",130,"F",130,"F",130,"F","02","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20143",2792843,61,0,"5","01","D","100","D",0.0418,"D",617723,"T",30,"D",3300,"D","3","D","4","D",,"A",,"A",666,"D",1012,"D",1015,"D",1019,"D",1622,"D",1619,"D",1615,"D",,"A","04","D","2007","D","1","D",,"A",576306,"T",575826,"T",573497,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2792883,11,0,"5","01","D","100","D",0.06,"D",170000,"D",30,"D",1570,"D",,"B",,"B",,"B",,"B",551,"D",291,"D",293,"D",294,"D",728,"D",726,"D",725,"D",,"A","04","D","2005","D","1","D",,"A",145587,"D",145296,"D",145004,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2792913,23,0,"1","01","D","100","D",0.05,"D",300000,"D",15,"D",2925,"D",,"B",,"B",,"B",,"B",553,"D",1921,"T",1933,"T",1911,"T",968,"D",962,"D",956,"D",,"A","11","D","2009","D","1","D",,"A",232212,"D",230808,"D",229397,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2792953,28,0,"5","01","D","100","D",0.0784,"D",66976,"D",30,"D",484,"D",,"A",,"A",,"A",,"A",0,"D",174,"D",175,"D",176,"D",310,"D",309,"D",308,"D",,"A","06","D","1997","D","1","D",,"A",47430,"D",47256,"D",47081,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2792973,22,0,"5","01","D","100","D",0.0784,"D",109736,"D",30,"D",793,"D",,"A",,"A",,"A",,"A",0,"D",249,"D",250,"D",252,"D",544,"D",543,"D",541,"D",,"A","03","D","1999","D","1","D",,"A",83294,"D",83045,"D",82795,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2792993,18,0,"5","01","D","100","D",0.048,"D",190000,"D",30,"D",1163,"D","3","D","4","D",,"A",,"A",166,"D",463,"D",465,"D",467,"D",534,"D",532,"D",530,"D",,"A","05","D","2000","D","1","D",,"A",133385,"D",132922,"D",132456,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2793073,8,0,"5","01","D","100","D",0.0784,"F",84136,"F",30,"F",758,"F","3","F","4","F",,"A",,"A",150,"F",70,"F",70,"F",71,"F",538,"F",538,"F",537,"F",,"A","12","F","2011","F","1","F",,"A",82351,"F",82281,"F",82210,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2793143,41,0,"1","01","D","100","D",0.055,"D",214164,"D",30,"D",1500,"D","3","D","4","D",,"A",,"A",284,"D",377,"D",379,"D",381,"D",839,"D",837,"D",835,"D",,"A","09","D","2005","D","1","D",,"A",183020,"D",182642,"D",182263,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2793183,16,0,"5","01","D","100","D",0.0784,"D",210000,"D",30,"D",1700,"D","3","D",,"A",,"A",,"A",182,"D",356,"D",359,"D",361,"D",1162,"D",1159,"D",1157,"D",,"A","12","D","2002","D","1","D",,"A",177812,"D",177456,"D",177097,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2793203,30,0,"5","01","D","100","D",0.045,"F",339856,"F",30,"F",2117,"F","3","F",,"A",,"A",,"A",395,"F",463,"F",465,"F",466,"F",1259,"F",1257,"F",1256,"F",,"A","09","F","2013","F","1","F",,"A",335767,"F",335304,"F",334840,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2793233,31,0,"5","01","D","100","D",0.0784,"F",207572,"F",30,"F",1500,"F",,"A",,"A",,"A",,"A",0,"F",162,"F",163,"F",164,"F",1338,"F",1337,"F",1336,"F",,"A","11","F","2012","F","1","F",,"A",204834,"F",204672,"F",204509,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2793243,26,0,"5","01","D","100","D",0.0784,"D",100000,"D",30,"D",1250,"D","3","D",,"A",,"A",,"A",527,"D",239,"D",240,"D",242,"D",484,"D",483,"D",481,"D",,"A","08","D","1998","D","1","D",,"A",74153,"D",73915,"D",73675,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2793253,29,0,"5","01","D","100","D",0.0525,"D",225000,"D",30,"D",2150,"D","3","D",,"A",,"A",,"A",908,"D",551,"D",553,"D",555,"D",449,"D",448,"D",447,"D",,"A","11","D","1999","D","1","D",,"A",158023,"D",157473,"D",156920,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2793263,29,0,"5","01","D","100","D",0.0784,"D",90000,"D",15,"D",1304,"D","3","D","4","D",,"A",,"A",452,"D",327,"D",329,"D",332,"D",525,"D",523,"D",520,"D",,"A","08","D","2011","D","1","D",,"A",80313,"D",79985,"D",79656,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2793273,36,0,"5","01","D","100","D",0.0784,"D",205613,"D",15,"D",2356,"D","3","D","4","D",,"A",,"A",410,"D",824,"D",829,"D",835,"D",1122,"D",1117,"D",1111,"D",,"A","05","D","2010","D","1","D",,"A",171764,"D",170940,"D",170111,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2793463,13,0,"5","01","D","100","D",0.0465,"F",299000,"F",30,"F",2450,"F","3","F","4","F",,"A",,"A",908,"F",487,"F",489,"F",491,"F",1055,"F",1053,"F",1051,"F",,"A","04","F","2009","F","1","F",,"A",272191,"F",271704,"F",271214,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2793493,23,0,"5","01","D","100","D",0.0784,"D",86000,"D",30,"D",992,"D",,"B",,"B",,"B",,"B",371,"D",68,"D",68,"D",69,"D",553,"D",553,"D",552,"D",,"A","08","D","2012","D","1","D",,"A",84674,"D",84606,"D",84538,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2793513,34,0,"5","01","D","100","D",0.0784,"D",127311,"D",30,"D",1210,"D","3","D","4","D",,"A",,"A",290,"D",208,"D",210,"D",211,"D",712,"D",710,"D",709,"D",,"A","05","D","2003","D","1","D",,"A",108914,"D",108706,"D",108496,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2793553,5,0,"5","01","D","100","D",0.0784,"D",88010,"D",30,"D",636,"D",,"A",,"A",,"A",,"A",0,"D",154,"D",155,"D",156,"D",482,"D",481,"D",480,"D",,"A","07","D","2002","D","1","D",,"A",73807,"D",73653,"D",73499,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2793623,31,0,"5","01","D","100","D",0.05,"D",85000,"D",30,"D",702,"D","3","D","4","D",,"A",,"A",246,"D",196,"D",196,"D",197,"D",260,"D",260,"D",259,"D",,"A","04","D","2001","D","1","D",,"A",62493,"D",62297,"D",62101,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2793703,10,0,"5","01","D","100","D",0.055,"F",90000,"F",30,"F",1051,"F","3","F","4","F","5","F",,"A",540,"F",222,"F",223,"F",224,"F",289,"F",288,"F",287,"F",,"A","07","F","1999","F","1","F",,"A",62989,"F",62767,"F",62544,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2793793,9,0,"5","01","D","100","D",0.06,"D",65000,"D",30,"D",830,"D","3","D","4","D",,"A",,"A",440,"D",183,"D",184,"D",185,"D",207,"D",206,"D",205,"D",,"A","01","D","1997","D","1","D",,"A",41315,"D",41132,"D",40948,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20143",2793853,39,0,"5","01","D","100","D",0.0425,"D",25000,"D",30,"D",713,"D",,"B",,"B",,"B",,"B",590,"D",79,"D",79,"D",79,"D",44,"D",44,"D",44,"D",,"A","12","D","1994","D","1","D",,"A",12556,"D",12477,"D",12398,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
