"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20141",2733153,60,0,"1","400","D","12","D",32,"D",,"A",,"A",,"A",,"A"
"20141",2733273,60,0,"1","420","D","11","D",40,"D",,"A",,"A",,"A",,"A"
"20141",2733273,61,0,"1","420","D","11","D",65,"D",,"A",,"A",,"A",,"A"
"20141",2733273,62,0,"2","420","D","11","D",104,"D",,"A",,"A",,"A",,"A"
"20141",2733293,40,0,"1","420","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20141",2733293,41,0,"2","420","D","11","D",37,"D",,"A",,"A",,"A",,"A"
"20141",2733463,28,0,"1","420","D","01","D",125,"D",,"A",,"A",,"A",,"A"
"20141",2733473,47,0,"1","410","D","12","D",28,"D",,"A",,"A",,"A",,"A"
"20141",2733473,48,0,"2","410","D","11","D",20,"D",,"A",,"A",,"A",,"A"
"20141",2733503,27,0,"1","420","D","12","D",85,"D",,"A",,"A",,"A",,"A"
"20141",2733523,47,0,"1","420","D","01","D",450,"D",,"A",,"A",,"A",,"A"
"20141",2733523,48,0,"1","405","D","12","D",1540,"D",,"A",,"A",,"A",,"A"
"20141",2733623,48,0,"1","420","D","01","D",314,"D",,"A",,"A",,"A",,"A"
"20141",2733653,21,0,"1","405","D","12","D",250,"D",,"A",,"A",,"A",,"A"
"20141",2733683,68,0,"1","410","D","11","D",26,"D",,"A",,"A",,"A",,"A"
"20141",2733893,42,0,"1","410","D","01","D",1,"D",,"A",,"A",,"A",,"A"
"20141",2733923,32,0,"2","430","D","11","D",.,"H","400","D","415","D",,"A",,"A"
"20141",2733923,32,1,"2","400","D","11","D",57,"E",,"A",,"A",,"A",,"A"
"20141",2733923,32,2,"2","420","D","11","D",189,"E",,"A",,"A",,"A",,"A"
"20141",2733983,22,0,"1","420","D","12","D",60,"D",,"A",,"A",,"A",,"A"
"20141",2734003,19,0,"1","420","D","01","D",104,"D",,"A",,"A",,"A",,"A"
"20141",2734063,49,0,"1","420","D","01","D",135,"D",,"A",,"A",,"A",,"A"
"20141",2734153,55,0,"1","400","D","01","D",68,"D",,"A",,"A",,"A",,"A"
"20141",2734153,56,0,"1","400","D","12","D",52,"D",,"A",,"A",,"A",,"A"
"20141",2734203,39,0,"1","420","D","12","D",1000,"D",,"A",,"A",,"A",,"A"
"20141",2734253,30,0,"1","410","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20141",2734293,30,0,"1","405","D","12","D",150,"D",,"A",,"A",,"A",,"A"
"20141",2734353,30,0,"1","400","D","01","D",81,"D",,"A",,"A",,"A",,"A"
"20141",2734463,65,0,"1","410","D","01","D",18,"D",,"A",,"A",,"A",,"A"
"20141",2734533,31,0,"2","420","D","11","D",184,"D",,"A",,"A",,"A",,"A"
"20141",2734863,46,0,"1","420","D","01","D",104,"D",,"A",,"A",,"A",,"A"
"20141",2734913,25,0,"1","420","D","12","D",101,"D",,"A",,"A",,"A",,"A"
"20141",2734913,26,0,"1","420","D","12","D",100,"D",,"A",,"A",,"A",,"A"
"20141",2735003,21,0,"2","420","D","11","D",74,"D",,"A",,"A",,"A",,"A"
"20141",2735073,35,0,"1","420","D","12","D",216,"D",,"A",,"A",,"A",,"A"
"20141",2735073,36,0,"1","420","D","12","D",54,"D",,"A",,"A",,"A",,"A"
"20141",2735073,37,0,"2","430","D","11","D",.,"H","425","D","415","D",,"A",,"A"
"20141",2735073,37,1,"2","420","D","11","D",124,"E",,"A",,"A",,"A",,"A"
"20141",2735073,37,2,"2","420","D","11","D",125,"E",,"A",,"A",,"A",,"A"
"20141",2735083,34,0,"2","405","D","11","D",175,"D",,"A",,"A",,"A",,"A"
"20141",2735103,29,0,"1","410","D","01","D",15,"D",,"A",,"A",,"A",,"A"
"20141",2735183,28,0,"1","420","D","01","D",65,"D",,"A",,"A",,"A",,"A"
"20141",2735193,45,0,"1","420","D","01","D",86,"D",,"A",,"A",,"A",,"A"
"20141",2735203,61,0,"1","420","D","12","D",213,"D",,"A",,"A",,"A",,"A"
"20141",2735243,34,0,"1","420","D","01","D",65,"D",,"A",,"A",,"A",,"A"
"20141",2735253,67,0,"2","420","D","11","D",94,"D",,"A",,"A",,"A",,"A"
"20141",2735333,15,0,"1","420","D","11","D",300,"D",,"A",,"A",,"A",,"A"
"20141",2735343,24,0,"1","420","D","11","D",45,"D",,"A",,"A",,"A",,"A"
"20141",2735913,44,0,"1","420","D","12","D",10,"D",,"A",,"A",,"A",,"A"
"20141",2735973,33,0,"2","420","D","11","D",25,"D",,"A",,"A",,"A",,"A"
"20141",2735993,41,0,"1","420","D","11","D",80,"D",,"A",,"A",,"A",,"A"
"20141",2735993,42,0,"1","400","D","12","D",30,"D",,"A",,"A",,"A",,"A"
"20141",2736013,58,0,"1","410","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20141",2736103,48,0,"1","420","D","01","D",170,"D",,"A",,"A",,"A",,"A"
"20141",2736283,33,0,"1","420","D","02","D",59,"D",,"A",,"A",,"A",,"A"
"20141",2736293,29,0,"2","420","D","12","D",60,"D",,"A",,"A",,"A",,"A"
"20141",2736343,38,0,"1","420","D","01","D",145,"D",,"A",,"A",,"A",,"A"
"20141",2736383,35,0,"1","420","D","02","D",75,"D",,"A",,"A",,"A",,"A"
"20141",2736583,31,0,"1","420","D","02","D",275,"D",,"A",,"A",,"A",,"A"
"20141",2736583,32,0,"1","410","D","02","D",25,"D",,"A",,"A",,"A",,"A"
"20141",2736733,65,0,"1","400","D","12","D",36,"D",,"A",,"A",,"A",,"A"
"20141",2737003,30,0,"1","420","D","01","D",75,"D",,"A",,"A",,"A",,"A"
"20141",2737083,38,0,"1","420","D","02","D",86,"D",,"A",,"A",,"A",,"A"
"20141",2737245,8,0,"1","420","D","12","D",22,"D",,"A",,"A",,"A",,"A"
"20141",2737313,42,0,"1","420","D","02","D",75,"D",,"A",,"A",,"A",,"A"
"20141",2737383,38,0,"1","420","D","01","D",60,"D",,"A",,"A",,"A",,"A"
"20141",2737453,39,0,"1","410","D","12","D",200,"D",,"A",,"A",,"A",,"A"
"20141",2737573,25,0,"1","410","D","12","D",15,"D",,"A",,"A",,"A",,"A"
"20141",2737573,26,0,"1","420","D","01","D",67,"D",,"A",,"A",,"A",,"A"
"20141",2737573,27,0,"1","420","D","01","D",67,"D",,"A",,"A",,"A",,"A"
"20141",2737573,28,0,"2","410","D","12","D",15,"D",,"A",,"A",,"A",,"A"
"20141",2737623,18,0,"1","420","D","01","D",24,"D",,"A",,"A",,"A",,"A"
"20141",2737643,33,0,"1","410","D","12","D",43,"F",,"A",,"A",,"A",,"A"
"20141",2737643,34,0,"1","430","D","12","D",.,"H","405","D","415","D",,"A",,"A"
"20141",2737643,34,1,"1","405","D","12","D",18,"E",,"A",,"A",,"A",,"A"
"20141",2737643,34,2,"1","420","D","12","D",19,"E",,"A",,"A",,"A",,"A"
"20141",2737643,35,0,"1","420","D","12","D",1,"D",,"A",,"A",,"A",,"A"
"20141",2737803,35,0,"1","420","D","02","D",75,"D",,"A",,"A",,"A",,"A"
"20141",2737993,54,0,"1","400","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20141",2738103,28,0,"1","420","D","02","D",196,"D",,"A",,"A",,"A",,"A"
"20141",2738103,29,0,"1","420","D","01","D",90,"D",,"A",,"A",,"A",,"A"
"20141",2738213,15,0,"1","420","D","02","D",60,"D",,"A",,"A",,"A",,"A"
"20141",2738273,56,0,"1","420","D","12","D",222,"D",,"A",,"A",,"A",,"A"
"20141",2738323,36,0,"2","405","D","12","D",320,"D",,"A",,"A",,"A",,"A"
"20141",2738453,69,0,"1","400","D","12","D",21,"D",,"A",,"A",,"A",,"A"
"20141",2738453,70,0,"2","420","D","12","D",57,"D",,"A",,"A",,"A",,"A"
"20141",2738463,47,0,"1","420","D","01","D",269,"D",,"A",,"A",,"A",,"A"
"20141",2738463,48,0,"1","420","D","02","D",245,"D",,"A",,"A",,"A",,"A"
"20141",2738483,52,0,"1","420","D","01","D",27,"D",,"A",,"A",,"A",,"A"
"20141",2738483,53,0,"1","405","D","01","D",667,"D",,"A",,"A",,"A",,"A"
"20141",2738503,31,0,"1","420","D","02","D",101,"D",,"A",,"A",,"A",,"A"
"20141",2738563,51,0,"2","400","D","12","D",68,"D",,"A",,"A",,"A",,"A"
"20141",2738573,27,0,"1","420","D","12","D",600,"D",,"A",,"A",,"A",,"A"
"20141",2738573,28,0,"1","420","D","02","D",80,"D",,"A",,"A",,"A",,"A"
"20141",2738623,36,0,"1","400","D","02","D",250,"D",,"A",,"A",,"A",,"A"
"20141",2738623,37,0,"1","405","D","01","D",160,"D",,"A",,"A",,"A",,"A"
"20141",2738893,52,0,"1","400","D","02","D",36,"D",,"A",,"A",,"A",,"A"
"20141",2739023,29,0,"2","400","D","12","D",35,"F",,"A",,"A",,"A",,"A"
"20141",2739023,30,0,"2","420","D","12","D",80,"D",,"A",,"A",,"A",,"A"
"20141",2739083,22,0,"1","400","D","02","D",27,"D",,"A",,"A",,"A",,"A"
"20141",2739363,30,0,"1","410","D","01","D",44,"D",,"A",,"A",,"A",,"A"
"20141",2739393,34,0,"1","420","D","02","D",99,"D",,"A",,"A",,"A",,"A"
"20141",2739493,24,0,"1","400","D","02","D",30,"D",,"A",,"A",,"A",,"A"
"20141",2739583,14,0,"1","420","D","02","D",46,"D",,"A",,"A",,"A",,"A"
"20141",2739603,51,0,"1","420","D","02","D",181,"D",,"A",,"A",,"A",,"A"
"20141",2739633,38,0,"1","420","D","02","D",62,"D",,"A",,"A",,"A",,"A"
"20141",2739663,62,0,"1","410","D","12","D",18,"D",,"A",,"A",,"A",,"A"
"20141",2739683,41,0,"1","420","D","02","D",500,"D",,"A",,"A",,"A",,"A"
"20141",2739703,37,0,"1","420","D","02","D",110,"D",,"A",,"A",,"A",,"A"
"20141",2739773,23,0,"1","420","D","01","D",80,"D",,"A",,"A",,"A",,"A"
"20141",2739783,76,0,"1","420","D","02","D",65,"D",,"A",,"A",,"A",,"A"
"20141",2739783,77,0,"1","420","D","01","D",65,"D",,"A",,"A",,"A",,"A"
"20141",2739843,43,0,"1","420","D","02","D",145,"D",,"A",,"A",,"A",,"A"
"20141",2739893,26,0,"1","405","D","01","D",139,"D",,"A",,"A",,"A",,"A"
"20141",2739923,23,0,"1","410","D","02","D",20,"D",,"A",,"A",,"A",,"A"
"20141",2739923,24,0,"1","420","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20141",2739933,69,0,"1","420","D","01","D",36,"D",,"A",,"A",,"A",,"A"
"20141",2739983,56,0,"1","400","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20141",2739993,106,0,"1","410","D","02","D",18,"D",,"A",,"A",,"A",,"A"
"20141",2739993,107,0,"1","420","D","12","D",53,"D",,"A",,"A",,"A",,"A"
"20141",2740003,25,0,"1","420","D","02","D",65,"D",,"A",,"A",,"A",,"A"
"20141",2740103,26,0,"1","420","D","01","D",53,"D",,"A",,"A",,"A",,"A"
"20141",2740143,76,0,"1","410","D","02","D",14,"D",,"A",,"A",,"A",,"A"
"20141",2740203,48,0,"1","420","D","01","D",125,"D",,"A",,"A",,"A",,"A"
"20141",2740203,49,0,"1","420","D","02","D",55,"D",,"A",,"A",,"A",,"A"
"20141",2740223,27,0,"1","420","D","02","D",94,"D",,"A",,"A",,"A",,"A"
"20141",2740233,32,0,"1","400","D","01","D",21,"D",,"A",,"A",,"A",,"A"
"20141",2740273,44,0,"1","420","D","01","D",48,"D",,"A",,"A",,"A",,"A"
"20141",2740293,53,0,"1","410","D","01","D",28,"D",,"A",,"A",,"A",,"A"
"20141",2740293,54,0,"1","420","D","02","D",45,"D",,"A",,"A",,"A",,"A"
"20141",2740583,41,0,"1","420","D","12","D",202,"D",,"A",,"A",,"A",,"A"
"20141",2740583,42,0,"2","420","D","12","D",210,"D",,"A",,"A",,"A",,"A"
"20141",2740643,73,0,"1","420","D","01","D",113,"D",,"A",,"A",,"A",,"A"
"20141",2740643,74,0,"1","410","D","01","D",15,"D",,"A",,"A",,"A",,"A"
"20141",2740703,18,0,"1","410","D","01","D",56,"D",,"A",,"A",,"A",,"A"
"20141",2740763,37,0,"2","410","D","12","D",16,"D",,"A",,"A",,"A",,"A"
"20141",2740853,38,0,"1","410","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20141",2740963,30,0,"1","420","D","02","D",150,"D",,"A",,"A",,"A",,"A"
"20141",2741153,44,0,"2","420","D","12","D",120,"D",,"A",,"A",,"A",,"A"
"20141",2741173,28,0,"1","410","D","01","D",51,"D",,"A",,"A",,"A",,"A"
"20141",2741203,63,0,"1","410","D","02","D",60,"D",,"A",,"A",,"A",,"A"
"20141",2741203,64,0,"1","420","D","02","D",164,"D",,"A",,"A",,"A",,"A"
"20141",2741403,72,0,"1","420","D","01","D",193,"D",,"A",,"A",,"A",,"A"
"20141",2741573,43,0,"1","420","D","01","D",26,"D",,"A",,"A",,"A",,"A"
"20141",2741663,42,0,"1","405","D","01","D",150,"D",,"A",,"A",,"A",,"A"
"20141",2741703,34,0,"1","405","D","02","D",300,"D",,"A",,"A",,"A",,"A"
"20141",2742083,53,0,"1","420","D","01","D",180,"D",,"A",,"A",,"A",,"A"
"20141",2742143,40,0,"1","420","D","02","D",212,"D",,"A",,"A",,"A",,"A"
"20141",2742143,41,0,"2","405","D","12","D",419,"D",,"A",,"A",,"A",,"A"
"20141",2742153,51,0,"2","420","D","12","D",32,"D",,"A",,"A",,"A",,"A"
"20141",2742153,52,0,"2","405","D","12","D",482,"D",,"A",,"A",,"A",,"A"
"20141",2742223,32,0,"1","420","D","02","D",120,"D",,"A",,"A",,"A",,"A"
"20141",2742223,33,0,"1","420","D","01","D",35,"D",,"A",,"A",,"A",,"A"
"20141",2742263,29,0,"1","405","D","12","D",105,"D",,"A",,"A",,"A",,"A"
"20141",2742263,30,0,"2","405","D","12","D",100,"D",,"A",,"A",,"A",,"A"
"20141",2742353,39,0,"1","405","D","01","D",700,"D",,"A",,"A",,"A",,"A"
"20141",2742393,36,0,"1","420","D","12","D",144,"D",,"A",,"A",,"A",,"A"
"20141",2742443,34,0,"1","420","D","02","D",36,"D",,"A",,"A",,"A",,"A"
"20141",2742513,57,0,"1","405","D","01","D",1440,"D",,"A",,"A",,"A",,"A"
"20141",2742653,77,0,"1","420","D","01","D",181,"D",,"A",,"A",,"A",,"A"
"20141",2742693,33,0,"1","420","D","02","D",140,"D",,"A",,"A",,"A",,"A"
"20141",2742803,36,0,"2","410","D","12","D",60,"D",,"A",,"A",,"A",,"A"
"20141",2742803,37,0,"2","420","D","12","D",135,"D",,"A",,"A",,"A",,"A"
"20141",2742823,13,0,"2","420","D","12","D",65,"D",,"A",,"A",,"A",,"A"
"20141",2742853,49,0,"1","420","D","01","D",150,"D",,"A",,"A",,"A",,"A"
"20141",2742853,50,0,"2","420","D","12","D",48,"D",,"A",,"A",,"A",,"A"
"20141",2743033,46,0,"1","405","D","12","D",189,"D",,"A",,"A",,"A",,"A"
"20141",2743033,47,0,"2","405","D","12","D",185,"D",,"A",,"A",,"A",,"A"
"20141",2743423,56,0,"1","420","D","02","D",100,"D",,"A",,"A",,"A",,"A"
"20141",2743513,29,0,"2","410","D","12","D",21,"D",,"A",,"A",,"A",,"A"
"20141",2743523,32,0,"1","410","D","02","D",18,"D",,"A",,"A",,"A",,"A"
"20141",2743553,55,0,"1","420","D","02","D",100,"D",,"A",,"A",,"A",,"A"
"20141",2743693,39,0,"1","420","D","02","D",80,"D",,"A",,"A",,"A",,"A"
"20141",2743773,37,0,"1","420","D","02","D",350,"D",,"A",,"A",,"A",,"A"
"20141",2743813,32,0,"1","420","D","02","D",68,"D",,"A",,"A",,"A",,"A"
"20141",2744143,39,0,"1","420","D","01","D",35,"D",,"A",,"A",,"A",,"A"
"20141",2744213,54,0,"1","420","D","01","D",101,"D",,"A",,"A",,"A",,"A"
"20141",2744273,75,0,"1","420","D","12","D",89,"D",,"A",,"A",,"A",,"A"
"20141",2744273,76,0,"2","420","D","12","D",79,"D",,"A",,"A",,"A",,"A"
"20141",2744333,39,0,"1","410","D","01","D",37,"D",,"A",,"A",,"A",,"A"
"20141",2744363,10,0,"1","410","D","02","D",5,"D",,"A",,"A",,"A",,"A"
"20141",2744503,51,0,"1","420","D","02","D",165,"D",,"A",,"A",,"A",,"A"
"20141",2744513,54,0,"1","410","D","01","D",50,"D",,"A",,"A",,"A",,"A"
"20141",2744523,48,0,"1","410","D","02","D",30,"D",,"A",,"A",,"A",,"A"
"20141",2744523,49,0,"1","420","D","02","D",36,"D",,"A",,"A",,"A",,"A"
"20141",2744733,21,0,"1","400","D","01","D",47,"D",,"A",,"A",,"A",,"A"
"20141",2744753,68,0,"1","420","D","01","D",36,"D",,"A",,"A",,"A",,"A"
"20141",2744783,56,0,"1","420","D","12","D",102,"D",,"A",,"A",,"A",,"A"
"20141",2744793,43,0,"1","400","D","01","D",36,"D",,"A",,"A",,"A",,"A"
"20141",2744813,28,0,"1","420","D","02","D",59,"D",,"A",,"A",,"A",,"A"
"20141",2744903,31,0,"1","400","D","12","D",30,"D",,"A",,"A",,"A",,"A"
"20141",2744913,71,0,"2","400","D","12","D",50,"D",,"A",,"A",,"A",,"A"
"20141",2745123,43,0,"1","410","D","02","D",29,"D",,"A",,"A",,"A",,"A"
"20141",2745123,44,0,"1","420","D","02","D",91,"D",,"A",,"A",,"A",,"A"
"20141",2745123,45,0,"1","405","D","02","D",152,"D",,"A",,"A",,"A",,"A"
"20141",2745323,45,0,"2","420","D","12","D",75,"D",,"A",,"A",,"A",,"A"
"20141",2745343,50,0,"2","420","D","12","D",55,"D",,"A",,"A",,"A",,"A"
"20141",2745353,16,0,"1","400","D","02","D",20,"D",,"A",,"A",,"A",,"A"
"20141",2745353,17,0,"1","405","D","02","D",105,"D",,"A",,"A",,"A",,"A"
"20141",2745483,97,0,"1","420","D","02","D",143,"D",,"A",,"A",,"A",,"A"
"20141",2745493,27,0,"1","420","D","02","D",121,"D",,"A",,"A",,"A",,"A"
"20141",2745543,46,0,"1","400","D","01","D",34,"D",,"A",,"A",,"A",,"A"
"20141",2745723,21,0,"2","410","D","12","D",21,"D",,"A",,"A",,"A",,"A"
"20141",2745903,30,0,"1","420","D","01","D",600,"F",,"A",,"A",,"A",,"A"
"20141",2745973,43,0,"1","400","D","02","D",25,"D",,"A",,"A",,"A",,"A"
"20141",2745973,44,0,"1","410","D","01","D",13,"D",,"A",,"A",,"A",,"A"
"20141",2745973,45,0,"1","420","D","01","D",68,"D",,"A",,"A",,"A",,"A"
"20141",2746163,33,0,"1","420","D","01","D",150,"D",,"A",,"A",,"A",,"A"
"20141",2746233,7,0,"1","400","D","12","D",5,"D",,"A",,"A",,"A",,"A"
"20141",2746303,37,0,"2","420","D","12","D",58,"D",,"A",,"A",,"A",,"A"
"20141",2746603,56,0,"1","420","D","01","D",200,"D",,"A",,"A",,"A",,"A"
"20141",2746623,90,0,"1","410","D","02","D",38,"D",,"A",,"A",,"A",,"A"
"20141",2746653,66,0,"2","405","D","12","D",559,"D",,"A",,"A",,"A",,"A"
"20141",2746683,47,0,"2","420","D","12","D",60,"D",,"A",,"A",,"A",,"A"
"20141",2746903,51,0,"1","420","D","01","D",419,"D",,"A",,"A",,"A",,"A"
"20141",2747303,26,0,"1","400","D","12","D",50,"D",,"A",,"A",,"A",,"A"
"20141",2747452,48,0,"2","405","D","10","D",200,"D",,"A",,"A",,"A",,"A"
"20141",2747522,82,0,"1","420","D","11","D",67,"D",,"A",,"A",,"A",,"A"
"20141",2747712,37,0,"1","420","D","12","D",86,"F",,"A",,"A",,"A",,"A"
"20141",2747745,21,0,"1","410","D","11","D",28,"D",,"A",,"A",,"A",,"A"
"20141",2747802,58,0,"1","420","D","12","D",155,"D",,"A",,"A",,"A",,"A"
"20141",2747842,41,0,"1","400","D","11","D",200,"D",,"A",,"A",,"A",,"A"
"20141",2747895,28,0,"1","420","D","12","D",60,"D",,"A",,"A",,"A",,"A"
"20141",2747972,38,0,"1","410","D","11","D",13,"D",,"A",,"A",,"A",,"A"
"20141",2748132,29,0,"1","420","D","11","D",75,"D",,"A",,"A",,"A",,"A"
"20141",2748142,68,0,"1","420","D","12","D",100,"D",,"A",,"A",,"A",,"A"
"20141",2748142,69,0,"1","420","D","12","D",75,"D",,"A",,"A",,"A",,"A"
"20141",2748282,102,0,"1","400","D","11","D",31,"D",,"A",,"A",,"A",,"A"
"20141",2748282,103,0,"1","420","D","11","D",70,"D",,"A",,"A",,"A",,"A"
"20141",2748322,31,0,"1","420","D","11","D",75,"D",,"A",,"A",,"A",,"A"
"20141",2748332,32,0,"1","410","D","11","D",186,"D",,"A",,"A",,"A",,"A"
"20141",2748332,33,0,"2","420","D","10","D",72,"D",,"A",,"A",,"A",,"A"
"20141",2748342,63,0,"1","410","D","10","D",35,"D",,"A",,"A",,"A",,"A"
"20141",2748402,71,0,"1","420","D","12","D",56,"D",,"A",,"A",,"A",,"A"
"20141",2748522,30,0,"1","420","D","12","D",400,"D",,"A",,"A",,"A",,"A"
"20141",2748552,31,0,"1","410","D","10","D",15,"D",,"A",,"A",,"A",,"A"
"20141",2748552,32,0,"1","420","D","10","D",75,"D",,"A",,"A",,"A",,"A"
"20141",2748762,17,0,"1","420","D","10","D",46,"D",,"A",,"A",,"A",,"A"
"20141",2748772,36,0,"1","405","D","12","D",456,"F",,"A",,"A",,"A",,"A"
"20141",2748822,34,0,"1","405","D","12","D",600,"D",,"A",,"A",,"A",,"A"
"20141",2748942,32,0,"2","410","D","10","D",14,"D",,"A",,"A",,"A",,"A"
"20141",2748952,37,0,"1","400","D","10","D",31,"D",,"A",,"A",,"A",,"A"
"20141",2748952,38,0,"1","420","D","10","D",80,"D",,"A",,"A",,"A",,"A"
"20141",2749042,40,0,"2","420","D","10","D",230,"D",,"A",,"A",,"A",,"A"
"20141",2749232,37,0,"2","420","D","10","D",126,"D",,"A",,"A",,"A",,"A"
"20141",2749332,36,0,"2","400","D","10","D",36,"D",,"A",,"A",,"A",,"A"
"20141",2749342,25,0,"2","430","D","10","D",.,"H","410","D","415","D",,"A",,"A"
"20141",2749342,25,1,"2","410","D","10","D",28,"E",,"A",,"A",,"A",,"A"
"20141",2749342,25,2,"2","420","D","10","D",26,"E",,"A",,"A",,"A",,"A"
"20141",2749352,30,0,"1","410","D","10","D",40,"D",,"A",,"A",,"A",,"A"
"20141",2749372,23,0,"1","410","D","12","D",28,"D",,"A",,"A",,"A",,"A"
"20141",2749372,24,0,"1","420","D","12","D",66,"D",,"A",,"A",,"A",,"A"
"20141",2749392,55,0,"1","420","D","12","D",105,"D",,"A",,"A",,"A",,"A"
"20141",2749512,63,0,"1","420","D","10","D",50,"D",,"A",,"A",,"A",,"A"
"20141",2749542,45,0,"1","420","D","10","D",95,"D",,"A",,"A",,"A",,"A"
"20141",2749652,33,0,"1","420","D","11","D",153,"D",,"A",,"A",,"A",,"A"
"20141",2749662,42,0,"2","410","D","10","D",14,"D",,"A",,"A",,"A",,"A"
"20141",2749702,26,0,"1","400","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20141",2749702,27,0,"1","420","D","12","D",500,"D",,"A",,"A",,"A",,"A"
"20141",2749752,28,0,"1","420","D","10","D",70,"D",,"A",,"A",,"A",,"A"
"20141",2749752,29,0,"1","410","D","12","D",15,"D",,"A",,"A",,"A",,"A"
"20141",2749782,43,0,"1","400","D","12","D",25,"D",,"A",,"A",,"A",,"A"
"20141",2749782,44,0,"1","405","D","12","D",360,"D",,"A",,"A",,"A",,"A"
"20141",2749812,47,0,"1","410","D","11","D",20,"D",,"A",,"A",,"A",,"A"
"20141",2749832,39,0,"1","400","D","11","D",36,"D",,"A",,"A",,"A",,"A"
"20141",2749832,40,0,"1","420","D","11","D",36,"D",,"A",,"A",,"A",,"A"
"20141",2749872,19,0,"1","410","D","11","D",5,"D",,"A",,"A",,"A",,"A"
"20141",2750072,78,0,"1","400","D","12","D",14,"F",,"A",,"A",,"A",,"A"
"20141",2750122,61,0,"1","400","D","11","D",30,"D",,"A",,"A",,"A",,"A"
"20141",2750172,20,0,"1","420","D","10","D",17,"D",,"A",,"A",,"A",,"A"
"20141",2750212,39,0,"1","420","D","12","D",30,"F",,"A",,"A",,"A",,"A"
"20141",2750232,31,0,"1","400","D","11","D",33,"D",,"A",,"A",,"A",,"A"
"20141",2750302,69,0,"1","420","D","11","D",49,"D",,"A",,"A",,"A",,"A"
"20141",2750562,23,0,"1","420","D","10","D",24,"D",,"A",,"A",,"A",,"A"
"20141",2750942,32,0,"1","420","D","12","D",63,"D",,"A",,"A",,"A",,"A"
"20141",2750952,64,0,"1","400","D","12","D",45,"D",,"A",,"A",,"A",,"A"
"20141",2750952,65,0,"1","420","D","11","D",50,"D",,"A",,"A",,"A",,"A"
"20141",2751232,28,0,"1","420","D","10","D",87,"D",,"A",,"A",,"A",,"A"
"20141",2751262,14,0,"1","420","D","12","D",61,"D",,"A",,"A",,"A",,"A"
"20141",2751302,42,0,"1","420","D","12","D",44,"D",,"A",,"A",,"A",,"A"
"20141",2751372,67,0,"1","400","D","11","D",40,"D",,"A",,"A",,"A",,"A"
"20141",2751412,49,0,"1","405","D","12","D",250,"D",,"A",,"A",,"A",,"A"
"20141",2751492,29,0,"1","405","D","10","D",1374,"D",,"A",,"A",,"A",,"A"
"20141",2751562,41,0,"1","400","D","12","D",33,"D",,"A",,"A",,"A",,"A"
"20141",2751592,40,0,"2","400","D","10","D",35,"D",,"A",,"A",,"A",,"A"
"20141",2751592,41,0,"2","420","D","10","D",246,"D",,"A",,"A",,"A",,"A"
"20141",2751643,36,0,"1","420","D","10","D",53,"D",,"A",,"A",,"A",,"A"
"20141",2751662,53,0,"1","420","D","11","D",107,"D",,"A",,"A",,"A",,"A"
"20141",2751702,70,0,"2","420","D","10","D",110,"D",,"A",,"A",,"A",,"A"
"20141",2751772,19,0,"1","420","D","12","D",116,"D",,"A",,"A",,"A",,"A"
"20141",2751782,42,0,"1","420","D","10","D",90,"D",,"A",,"A",,"A",,"A"
"20141",2751912,40,0,"1","420","D","10","D",143,"D",,"A",,"A",,"A",,"A"
"20141",2752042,66,0,"2","430","D","10","D",.,"H","425","D","415","D",,"A",,"A"
"20141",2752042,66,1,"2","420","D","10","D",750,"E",,"A",,"A",,"A",,"A"
"20141",2752303,69,0,"1","400","D","11","D",55,"D",,"A",,"A",,"A",,"A"
"20141",2752303,70,0,"1","420","D","11","D",100,"D",,"A",,"A",,"A",,"A"
"20141",2752312,22,0,"1","420","D","11","D",90,"D",,"A",,"A",,"A",,"A"
"20141",2752342,74,0,"1","405","D","12","D",207,"D",,"A",,"A",,"A",,"A"
"20141",2752342,75,0,"2","410","D","10","D",12,"D",,"A",,"A",,"A",,"A"
"20141",2752342,76,0,"2","420","D","10","D",56,"D",,"A",,"A",,"A",,"A"
"20141",2752612,69,0,"1","420","D","11","D",60,"D",,"A",,"A",,"A",,"A"
"20141",2752612,70,0,"1","420","D","12","D",60,"D",,"A",,"A",,"A",,"A"
"20141",2752622,32,0,"1","420","D","12","D",45,"D",,"A",,"A",,"A",,"A"
"20141",2752682,43,0,"1","400","D","10","D",32,"D",,"A",,"A",,"A",,"A"
"20141",2752682,44,0,"2","400","D","10","D",32,"D",,"A",,"A",,"A",,"A"
"20141",2752692,67,0,"1","420","D","11","D",65,"D",,"A",,"A",,"A",,"A"
"20141",2752722,44,0,"2","420","D","10","D",85,"D",,"A",,"A",,"A",,"A"
